name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc,alpha_co_cloudy,X_co_cloudy,alpha_co_semi_analytical,X_co_semi_analytical
gal155,firebox,2.0,0.285786,0.209139,0.184673,0.706913,5921140000.0,1033530000.0,0.149716,0.13486,0.188202,0.138399,50533400.0,20655100.0,4.67118,103821000000.0,8.79965e+42,3.41689e+43,0,0.148611,0.209618,4379790.0,1069.05,1583.06,2652.11,89.0817,228.751,317.833,4627.32,6863.54,11490.9,2100.0,2300.0,0.244795,0.152063,15.6651,6539.54,2891.55,2904.45,11.7736,7.98179e+41,1.09305e+41,3.91448e+40,21220.2,29992.1,15705.0,4128.58,592.669,47.5584,2.43987,0.130493,694.383,1.6554699999999998e+40,7.64397e+39,3.20657e+40,1.0747099999999999e+40,4.97291e+40,8.84636e+39,3.11315e+39,8029.4,11432.8,6078.09,1624.99,235.143,18.9536,0.96945,0.0456347,262.434,2.21956e+39,5.77515e+38,1.22822e+39,4.1164899999999995e+38,973.369713763301,6.132229196708796e+22,2381.3818908398603,1.500270591229112e+23
gal147,firebox,2.0,3.26885,3.00117,3.01191,1.73788,9847650000.0,4120150000.0,0.349392,0.279931,0.400711,0.284121,651172000.0,271469000.0,342.142,108480000000.0,1.1316199999999998e+44,2.0345399999999998e+44,0,0.356521,0.401989,99244000.0,10478.2,11707.6,22185.8,855.65,1679.88,2535.53,22010.2,51733.4,73743.6,2100.0,1900.0,0.431447,0.307532,23.9629,10915.3,1211.36,1212.57,25.6778,1.75209e+42,3.40868e+41,1.2089e+41,1145070.0,1535260.0,856649.0,266349.0,50551.8,5452.65,312.436,11.0083,56079.1,9.30589e+40,4.5469e+40,7.77702e+40,2.6065599999999997e+40,1.4959e+41,4.1551299999999997e+40,1.46369e+40,280980.0,354095.0,208495.0,73546.1,16854.8,2217.67,143.573,5.02593,18287.6,9.864639999999999e+39,7.25057e+39,8.22228e+39,2.75594e+39,237.07633594452741,1.4935809164505227e+22,568.674404184897,3.5826487463648508e+22
gal148,firebox,2.0,2.07768,3.05427,3.1466,2.90334,9010090000.0,1895550000.0,0.231912,0.142263,0.244551,0.147882,274840000.0,58937000.0,26.503,108170000000.0,1.02788e+44,1.85607e+44,0,0.236715,0.24652,25445300.0,2922.58,3029.71,5952.29,254.262,449.88,704.142,10166.7,9577.4,19744.1,2700.0,3100.0,0.266555,0.172448,24.6203,32182.2,2521.39,2524.7,17.4516,2.6793099999999998e+42,5.0478200000000006e+41,1.80292e+41,132602.0,177141.0,102959.0,33492.9,6287.33,670.817,41.8924,1.88922,5762.94,6.53691e+40,5.88334e+40,1.4383200000000001e+41,4.82073e+40,3.1424200000000003e+41,7.56786e+40,2.67802e+40,72308.1,95991.5,57350.1,19381.2,3673.32,379.894,22.5653,0.972548,3214.28,9.69875e+39,9.950079999999999e+39,1.92122e+40,6.43917e+39,444.46539267884344,2.8001319738767137e+22,2072.6685872007965,1.3057812099365018e+23
gal151,firebox,2.0,0.334786,0.449299,0.377546,0.0839857,5928960000.0,1686870000.0,0.186419,0.142427,0.191262,0.146713,65945400.0,18511800.0,5.29813,104875000000.0,1.57291e+43,5.09679e+43,0,0.189763,0.204696,5394250.0,1597.95,2239.92,3837.87,134.487,327.008,461.496,13711.2,13422.1,27133.3,2700.0,3100.0,0.202823,0.159877,11.1898,7231.42,3244.17,3255.01,20.2667,8.11466e+41,1.18946e+41,4.2449799999999997e+40,22866.9,30808.7,16854.8,5036.76,982.749,128.356,9.67989,0.642484,903.563,2.04497e+40,7.538679999999999e+39,3.00902e+40,1.00851e+40,1.7073600000000001e+41,2.98534e+40,1.04897e+40,8122.76,11819.7,6202.86,1626.2,231.376,18.8697,1.04271,0.0567143,262.129,6.07591e+39,1.49553e+39,3.59805e+39,1.20593e+39,809.5456751899032,5.100137753696391e+22,2883.880193642339,1.8168445219946733e+23
gal153,firebox,2.0,2.13036,1.69625,1.68542,1.79191,9629900000.0,1827680000.0,0.223689,0.163432,0.254115,0.166132,232350000.0,74352300.0,58.3366,104519000000.0,5.34211e+43,1.19879e+44,0,0.232727,0.248752,23531600.0,5952.52,4318.87,10271.4,744.167,782.467,1526.63,6617.08,6922.41,13539.5,3900.0,3500.0,0.278527,0.178544,18.5985,8056.31,2520.91,2526.05,14.0792,2.18794e+42,3.6111100000000005e+41,1.28889e+41,193898.0,256249.0,149342.0,49343.5,9675.5,1063.29,64.6515,2.81767,9031.95,6.311849999999999e+40,3.2486e+40,8.225469999999999e+40,2.75685e+40,2.7004700000000003e+41,5.45965e+40,1.92153e+40,95151.0,124151.0,72784.0,24643.3,5123.69,605.306,38.4992,1.63309,4787.54,1.19005e+40,4.1382599999999996e+39,8.598349999999999e+39,2.88176e+39,383.46089180909553,2.4158036183973018e+22,1198.3104518870746,7.54935584688857e+22
gal154,firebox,2.0,6.48124,5.55772,5.41594,1.84845,7802010000.0,1632940000.0,0.212754,0.151458,0.249045,0.158051,502023000.0,136422000.0,99.7373,104358000000.0,1.7364899999999999e+44,2.2786899999999997e+44,0,0.226382,0.258706,55601700.0,3514.97,4187.48,7702.46,261.246,571.704,832.95,103223.0,78117.4,181340.0,1500.0,1700.0,0.257194,0.170208,45.355,85679.8,1077.77,1075.99,55.6075,2.51459e+42,5.18268e+41,1.84002e+41,392643.0,531797.0,305972.0,95957.8,16640.3,1564.63,83.6798,3.4423,16689.4,7.37464e+40,6.002059999999999e+40,1.3869400000000001e+41,4.64864e+40,2.7968500000000003e+41,6.60052e+40,2.32251e+40,95040.5,134198.0,78248.6,24433.6,4058.14,375.94,21.491,0.916821,3601.52,9.55154e+39,7.469789999999999e+39,1.34264e+40,4.50023e+39,347.4453893231256,2.188905952735691e+22,1278.5736661547512,8.055014096774932e+22
gal156,firebox,2.0,11.9377,8.5212,6.68033,1.92916,6200620000.0,2737580000.0,0.28598,0.197496,0.312534,0.202702,498660000.0,204466000.0,434.337,103331000000.0,2.09898e+44,2.6033899999999997e+44,0,0.297233,0.331887,83367700.0,3039.13,5868.62,8907.75,221.162,793.775,1014.94,161558.0,166514.0,328073.0,1500.0,1500.0,0.348793,0.238741,96.486,35850.5,799.256,798.639,69.5681,1.6891199999999998e+42,3.73202e+41,1.32497e+41,1998660.0,2667200.0,1566830.0,512752.0,90001.4,7914.18,373.973,11.6062,89680.9,5.91722e+40,5.19853e+40,1.04488e+41,3.50211e+40,3.59663e+41,1.0133000000000001e+41,3.55804e+40,1652460.0,2197090.0,1303400.0,433514.0,77074.2,6815.39,323.196,9.96104,75229.4,1.48656e+40,1.4159e+40,2.19334e+40,7.351779999999999e+39,102.30154203316222,6.44499714808922e+21,249.49716309927652,1.5718321275254421e+22
gal161,firebox,2.0,1.07813,0.46494,0.345065,0.107445,4686350000.0,3040640000.0,0.306575,0.232091,0.301818,0.24132,100722000.0,38300000.0,43.676,100914000000.0,2.17354e+43,7.76812e+43,0,0.307084,0.325721,13777900.0,817.565,3173.71,3991.28,86.7652,521.942,608.708,28828.0,77199.8,106028.0,1500.0,1900.0,0.355005,0.29325,31.4027,5510.67,897.058,899.62,29.3868,5.58951e+41,9.07444e+40,3.24604e+40,181458.0,242970.0,136337.0,41465.6,6977.83,595.388,26.9086,0.889494,7618.33,2.02219e+40,1.10757e+40,3.31459e+40,1.1109199999999999e+40,7.00756e+40,1.54634e+40,5.4148599999999995e+39,130840.0,177109.0,99970.0,30267.5,4996.75,423.419,19.7869,0.662489,5312.02,4.2911899999999996e+39,1.37996e+39,2.1676299999999998e+39,7.26498e+38,211.06812595752186,1.3297291935323878e+22,555.0705948483946,3.4969447475448864e+22
gal158,firebox,2.0,2.43751,2.01005,1.75242,1.16752,6541260000.0,1957860000.0,0.235125,0.155155,0.245495,0.160526,293910000.0,76848400.0,30.4009,101761000000.0,7.58948e+43,1.3151499999999999e+44,0,0.240214,0.243515,28485900.0,3299.56,4796.14,8095.7,238.69,649.166,887.856,131633.0,106716.0,238349.0,1700.0,2100.0,0.253674,0.181632,34.4193,6669.85,829.628,827.293,62.7953,1.66756e+42,3.15675e+41,1.12262e+41,129360.0,181177.0,98452.0,27636.3,4244.99,359.364,18.4736,0.825574,4569.62,4.82178e+40,3.2409e+40,8.73114e+40,2.9263899999999997e+40,3.87494e+41,9.42363e+40,3.3159899999999997e+40,61742.0,86451.3,47139.0,13239.0,1972.73,157.285,7.65028,0.322257,2121.82,1.35592e+40,1.01249e+40,1.95446e+40,6.55117e+39,594.0661719233148,3.742616883116883e+22,2272.031539888683,1.4313798701298702e+23
gal162,firebox,2.0,3.00004,3.51792,2.93565,0.821906,5204670000.0,1737370000.0,0.224315,0.198343,0.260172,0.199269,301152000.0,103821000.0,138.686,98937100000.0,9.91095e+43,1.4122199999999999e+44,0,0.232773,0.29852,38789400.0,2882.66,5614.35,8497.0,244.617,819.163,1063.78,274823.0,340937.0,615760.0,1100.0,1100.0,0.328709,0.229936,54.602,5255.21,610.454,610.515,90.7344,1.09329e+42,2.16493e+41,7.672419999999999e+40,548226.0,721574.0,423632.0,140448.0,26105.3,2572.08,142.358,5.73726,25373.7,3.9516e+40,2.3828699999999997e+40,5.46621e+40,1.8320799999999998e+40,1.88947e+41,5.35587e+40,1.8792099999999998e+40,437455.0,569530.0,340778.0,116783.0,22337.5,2246.26,126.176,5.10676,21226.8,9.349639999999999e+39,6.720219999999999e+39,1.0552199999999999e+40,3.53693e+39,189.376279125762,1.1930705584923007e+22,549.3209005045364,3.4607216731785796e+22
gal159,firebox,2.0,2.25594,2.35176,2.44717,3.29965,8474880000.0,3720670000.0,0.431677,0.297512,0.477845,0.302052,506456000.0,257746000.0,379.971,101225000000.0,9.63729e+43,1.782e+44,0,0.456257,0.486296,83503000.0,5577.29,8132.63,13709.9,424.566,1124.56,1549.13,1106.08,10355.3,11461.3,2100.0,2100.0,0.544898,0.340684,30.4439,87678.6,997.514,1003.49,5.75623,1.53259e+42,3.09735e+41,1.1023600000000001e+41,1294860.0,1718740.0,947774.0,289475.0,53676.9,5293.94,262.336,8.19328,63159.9,8.27176e+40,5.90456e+40,8.79123e+40,2.9465e+40,3.56276e+40,1.0858e+40,3.8345499999999997e+39,54417.7,74803.6,40360.6,11471.0,1855.5,152.512,6.14964,0.169497,2236.8,2.30839e+39,2.98628e+39,2.4810199999999997e+39,8.31523e+38,199.05317949430827,1.254035030814142e+22,391.12799839364874,2.464106389879987e+22
gal157,firebox,2.0,1.37401,1.16109,1.08096,2.45237,9126060000.0,2713710000.0,0.30556,0.229381,0.349205,0.232792,327896000.0,129565000.0,56.8462,101908000000.0,5.37097e+43,1.27762e+44,0,0.315353,0.337761,39658800.0,7239.15,7068.71,14307.9,549.618,978.41,1528.03,14957.8,21652.8,36610.6,2700.0,2300.0,0.380353,0.249021,16.9769,8025.32,1231.51,1235.76,21.168,1.71372e+42,3.05789e+41,1.08932e+41,243333.0,347132.0,182398.0,47965.7,6963.49,568.667,28.0234,1.18682,8402.27,7.09212e+40,3.70695e+40,7.63143e+40,2.55776e+40,1.4730400000000001e+41,3.44171e+40,1.20691e+40,81396.5,114593.0,60828.2,16306.9,2411.57,193.572,8.82051,0.292245,2985.46,1.0603699999999999e+40,3.78309e+39,5.1235399999999995e+39,1.7172099999999998e+39,532.4596335063472,3.3544956910899877e+22,1347.5196541365126,8.489373821060029e+22
gal160,firebox,2.0,0.87494,0.539607,0.506884,2.10587,7264720000.0,3091270000.0,0.358202,0.242201,0.384148,0.244172,177471000.0,87223400.0,47.0979,101097000000.0,2.83262e+43,1.0666099999999998e+44,0,0.363196,0.372791,21903500.0,2156.35,4429.68,6586.03,182.67,646.783,829.453,25.8924,1395.13,1421.03,2300.0,1900.0,0.390446,0.269157,10.1214,3085.64,673.035,673.757,0.880708,1.21959e+42,2.09913e+41,7.50465e+40,191289.0,268352.0,140949.0,37834.8,5856.29,519.349,26.1551,1.07968,7075.59,4.98729e+40,3.01743e+40,6.31443e+40,2.11637e+40,3.73822e+39,7.25086e+38,2.53208e+38,286.535,434.06,214.23,48.4149,5.67689,0.388617,0.0173986,0.00073815,8.08967,3.16412e+38,4.65853e+37,6.45288e+37,2.16272e+37,455.97708179769876,2.872655615325502e+22,927.7637501372269,5.8449116258645295e+22
gal164,firebox,2.0,0.518874,0.617572,0.685129,1.49929,4967960000.0,2264180000.0,0.317627,0.203932,0.338998,0.209897,185897000.0,72620400.0,41.6169,97803200000.0,3.14988e+43,8.17063e+43,0,0.331787,0.34548,22972200.0,1343.58,3759.55,5103.12,97.5167,506.947,604.464,166.41,6102.95,6269.36,1300.0,1300.0,0.439598,0.240673,4.83531,386388.0,3064.82,3081.76,2.23272,9.258680000000001e+41,1.7201200000000001e+41,6.14144e+40,158616.0,219638.0,117302.0,32520.3,5213.87,478.14,24.8211,0.943895,6271.59,3.67797e+40,2.48687e+40,5.7795e+40,1.93706e+40,7.39931e+39,2.13517e+39,7.590389999999999e+38,16.3598,25.5325,12.4378,2.75804,0.323542,0.0227349,0.00118451,7.20946e-05,0.452422,3.5609299999999996e+38,5.14374e+38,7.06757e+38,2.3685599999999998e+38,457.8377969435618,2.8843781207444393e+22,1171.9939980834215,7.383562187925556e+22
gal166,firebox,2.0,1.61273,0.688855,0.713001,1.01653,6011860000.0,2828560000.0,0.277377,0.212725,0.307768,0.218951,298601000.0,132481000.0,64.9702,97250700000.0,3.61323e+43,8.423519999999999e+43,0,0.291279,0.32806,34495500.0,2274.31,3317.51,5591.82,163.051,444.994,608.045,14479.8,15088.4,29568.1,2700.0,2500.0,0.323368,0.227933,13.9842,6095.81,2031.71,2042.21,20.827,1.00094e+42,1.73911e+41,6.17689e+40,275286.0,386798.0,205548.0,56093.1,8814.92,815.021,44.6258,1.87668,10053.7,4.5048e+40,1.81649e+40,4.36902e+40,1.46433e+40,1.17762e+41,2.34265e+40,8.22688e+39,69399.3,97224.0,52343.0,14409.0,2202.2,188.612,9.63101,0.396245,2484.34,7.56441e+39,1.93023e+39,3.1906e+39,1.0694499999999999e+39,481.248592373023,3.031866131950045e+22,1084.6937366956547,6.833570541182624e+22
gal163,firebox,2.0,6.16381,6.92898,6.00587,3.07437,7937030000.0,3714920000.0,0.359371,0.259553,0.393712,0.2641,762536000.0,259618000.0,1215.81,98830100000.0,2.2094899999999997e+44,3.36915e+44,0,0.369906,0.415775,125016000.0,6075.39,9197.7,15273.1,418.769,1209.51,1628.28,36575.6,70389.6,106965.0,1700.0,2300.0,0.474904,0.307617,56.6595,51622.3,646.024,645.694,33.101,2.01469e+42,4.3464e+41,1.5409200000000001e+41,2164800.0,2690140.0,1607600.0,582440.0,137506.0,19360.4,1467.63,58.0552,154684.0,9.60557e+40,7.109169999999999e+40,1.0861e+41,3.6402e+40,1.56262e+41,4.62225e+40,1.62556e+40,1282650.0,1513100.0,944220.0,375226.0,99144.0,15292.0,1204.33,45.8307,113757.0,9.633379999999999e+39,9.372499999999999e+39,8.790349999999999e+39,2.94636e+39,119.9270140428677,7.555401884700664e+21,352.2431633407243,2.219131929046563e+22
gal165,firebox,2.0,0.324968,0.920319,0.779792,2.19742,7771400000.0,1492300000.0,0.206257,0.157491,0.235373,0.159579,155354000.0,59135300.0,15.6164,97583100000.0,3.09698e+43,9.5127e+43,0,0.211079,0.232446,13549400.0,1746.36,1653.99,3400.35,150.141,243.295,393.436,1380.41,1427.53,2807.94,3700.0,3900.0,0.249931,0.186053,11.6435,18532.2,3726.41,3743.97,6.43056,1.57277e+42,2.52213e+41,9.02839e+40,71749.6,101331.0,53717.6,14438.0,2145.21,179.86,9.50447,0.481741,2478.33,3.8337499999999997e+40,2.2319899999999997e+40,6.58381e+40,2.20663e+40,7.47972e+40,1.34733e+40,4.7649e+39,12876.2,18868.3,9801.65,2476.37,329.822,24.5677,1.18501,0.0532063,395.842,3.20444e+39,1.04773e+39,2.2449199999999998e+39,7.52372e+38,824.1899606408955,5.192396752037641e+22,2165.2246144926244,1.3640915071303534e+23
gal167,firebox,2.0,0.160377,0.215742,0.237217,0.262579,8034390000.0,1114790000.0,0.147669,0.117173,0.175673,0.117887,21441300.0,9487310.0,1.01111,96981500000.0,7.46067e+42,3.81299e+43,0,0.149311,0.166651,1237440.0,1934.98,2038.94,3973.93,221.855,346.9,568.755,1414.43,2898.52,4312.95,3100.0,3100.0,0.185481,0.136248,2.6617,9458.66,5560.24,5586.54,6.50933,1.1113999999999999e+42,1.4966e+41,5.37096e+40,4646.96,6798.5,3472.65,865.319,117.143,9.34941,0.577258,0.0507474,144.345,2.10397e+40,8.192489999999999e+39,3.53953e+40,1.18632e+40,6.59363e+40,1.06335e+40,3.7607599999999996e+39,14.8244,23.5769,11.8276,2.72564,0.331922,0.0249491,0.00185857,0.00027252,0.418809,1.9825899999999998e+39,5.44445e+38,1.4091e+39,4.72274e+38,2041.6164546284022,1.2862183664158933e+23,4614.048754454525,2.9068507153063507e+23
gal168,firebox,2.0,4.23716,3.91782,3.8187,2.64219,6750650000.0,5349510000.0,0.446951,0.256754,0.483557,0.268961,833618000.0,340061000.0,709.529,96887800000.0,1.55181e+44,2.4754199999999998e+44,0,0.466156,0.506444,153265000.0,4959.82,7665.32,12625.1,330.123,1005.33,1335.45,17638.8,30730.0,48368.8,2500.0,2700.0,0.542707,0.324576,43.4324,95672.0,850.649,852.005,22.9869,1.35572e+42,3.1089e+41,1.09847e+41,2680000.0,3467800.0,1965410.0,628519.0,119675.0,11599.8,546.994,17.3157,138477.0,9.30057e+40,5.64382e+40,6.58806e+40,2.20808e+40,1.64516e+41,4.66577e+40,1.6385199999999999e+40,1663530.0,2071730.0,1206410.0,406842.0,80823.1,7744.39,334.217,8.95246,94043.5,1.2502399999999999e+40,1.00998e+40,8.00224e+39,2.68228e+39,126.8884328358209,7.993971268656716e+21,311.05149253731344,1.9596244029850746e+22
gal170,firebox,2.0,1.00868,1.39502,1.08692,1.06516,7137540000.0,748812000.0,0.113106,0.0874729,0.109374,0.0810826,70496600.0,13941500.0,1.20893,96124000000.0,3.18949e+43,7.83256e+43,0,0.116356,0.127647,3553700.0,1894.71,945.421,2840.13,140.911,129.036,269.947,3897.8,1915.56,5813.37,3300.0,4900.0,0.12178,0.0624778,12.9268,7537.48,4693.85,4683.74,10.8058,2.24535e+42,3.3543e+41,1.1973e+41,5536.98,7976.53,4146.97,1069.16,152.092,12.8372,0.7838,0.0559678,177.346,2.90546e+40,1.71919e+40,7.1360399999999995e+40,2.39176e+40,2.79275e+41,5.14901e+40,1.8197199999999999e+40,518.481,785.039,443.738,128.811,21.3597,2.21087,0.163645,0.0116415,17.301,4.2772999999999997e+39,2.62911e+39,9.479629999999999e+39,3.1774599999999996e+39,2517.888813035265,1.5862699522122167e+23,12731.958576697045,8.021133903319138e+23
gal174,firebox,2.0,0.133368,0.303213,0.164263,0.401442,3458220000.0,2198830000.0,0.342289,0.245596,0.404065,0.247976,107858000.0,59935800.0,42.8327,93675700000.0,1.58096e+43,5.17473e+43,0,0.36511,0.420777,15364300.0,991.204,4069.77,5060.98,92.0218,620.734,712.756,0.0961038,295.517,295.613,900.0,1100.0,0.45921,0.285574,2.88493,10357.7,964.4,954.938,0.0536557,3.91558e+41,7.00846e+40,2.49924e+40,196968.0,283832.0,146422.0,37739.6,5524.85,469.938,23.5639,1.00186,6809.21,1.9724e+40,1.08973e+40,2.70565e+40,9.068199999999999e+39,1.24431e+38,4.1158600000000002e+37,1.43173e+37,8.10934e-05,0.000104753,5.12682e-05,1.27629e-05,1.80373e-06,1.69585e-07,1.84617e-08,3.98657e-09,3.10109e-06,1.10792e+37,5.46041e+36,5.55428e+36,1.86185e+36,304.2920677470452,1.917040026806385e+22,547.5914869420413,3.4498263677348606e+22
gal172,firebox,2.0,2.20839,2.11664,2.04271,2.52445,7396700000.0,2296170000.0,0.256056,0.194538,0.293362,0.200305,272549000.0,76029500.0,71.7887,94663700000.0,7.39397e+43,1.4198999999999998e+44,0,0.265366,0.302441,31007300.0,2832.55,2900.16,5732.71,218.591,404.485,623.076,458.031,1146.81,1604.84,4500.0,4900.0,0.282394,0.226067,37.5731,95802.0,3590.69,3603.16,3.70419,1.93799e+42,3.53695e+41,1.26023e+41,261511.0,349082.0,201894.0,65570.6,12477.2,1438.53,106.463,4.69389,13035.0,6.35758e+40,4.3058399999999997e+40,9.31331e+40,3.12144e+40,1.1035100000000001e+41,2.4189599999999997e+40,8.523939999999999e+39,106728.0,138033.0,85146.8,31232.1,6973.99,980.282,84.5191,3.86269,6974.45,4.19612e+39,2.3429299999999998e+39,4.8954399999999996e+39,1.64071e+39,290.73155622516833,1.8316088042185604e+22,1042.2085495447611,6.565913862131995e+22
gal175,firebox,2.0,0.476195,1.2215,0.959506,0.484179,5179130000.0,982492000.0,0.149605,0.148869,0.177599,0.15669,95752800.0,23078300.0,9.94602,93301000000.0,3.17129e+43,6.527459999999999e+43,0,0.151093,0.158969,8996270.0,1389.5,2819.98,4209.48,157.901,485.064,642.965,87895.6,96891.9,184788.0,1100.0,1300.0,0.231707,0.17885,34.957,5539.12,1352.58,1344.59,51.3132,1.2100699999999999e+42,1.92063e+41,6.84901e+40,45986.4,64378.6,34880.9,9647.48,1426.22,112.631,5.356,0.215712,1612.5,2.1619899999999999e+40,1.41351e+40,4.81066e+40,1.6123599999999999e+40,1.54625e+41,3.36179e+40,1.17988e+40,31257.4,43535.6,23714.2,6622.96,984.673,77.0256,3.54301,0.128042,1112.61,4.3194199999999996e+39,2.55634e+39,5.83967e+39,1.9573199999999998e+39,501.8505471182784,3.161658446845154e+22,2082.1982151244715,1.311784875528417e+23
gal173,firebox,2.0,0.880159,0.866888,0.91634,0.236385,4176170000.0,2802290000.0,0.329569,0.229331,0.367146,0.237921,208489000.0,85082100.0,78.7582,94317700000.0,3.88819e+43,8.4354e+43,0,0.341777,0.386574,31308600.0,718.102,3051.06,3769.16,59.9759,442.018,501.993,136917.0,185453.0,322371.0,1300.0,1500.0,0.390584,0.269346,37.3118,5509.08,633.371,634.166,64.0434,5.43393e+41,9.81561e+40,3.48542e+40,295050.0,401736.0,218389.0,63115.3,10361.2,915.421,43.8083,1.47283,12689.8,2.69271e+40,1.19284e+40,3.06887e+40,1.0285699999999999e+40,1.14118e+41,2.82082e+40,9.862859999999999e+39,241327.0,325018.0,179616.0,53504.2,9022.73,808.451,39.059,1.28617,10781.4,7.76862e+39,2.9493999999999996e+39,4.11702e+39,1.38001e+39,288.3650228774784,1.8166996441281138e+22,706.6226063379088,4.451722419928825e+22
gal176,firebox,2.0,12.0789,10.8252,8.58256,3.10947,8066770000.0,3926110000.0,0.434308,0.278756,0.478479,0.284708,1077310000.0,487539000.0,2418.13,92264100000.0,3.04904e+44,4.05773e+44,0,0.451476,0.495338,218320000.0,7147.75,8015.97,15163.7,538.55,1108.25,1646.8,39939.5,26816.8,66756.3,2900.0,3500.0,0.485625,0.300734,42.3978,60694.6,650.865,652.125,34.5897,1.7613399999999998e+42,4.20599e+41,1.48873e+41,7055360.0,8730870.0,5193940.0,1848610.0,401579.0,43418.4,2205.09,64.9783,449152.0,1.06164e+41,8.19458e+40,1.05451e+41,3.53437e+40,2.77327e+41,7.74103e+40,2.71437e+40,2595220.0,3242340.0,1935310.0,682164.0,142356.0,14905.0,757.177,22.4895,154103.0,2.16978e+40,1.26099e+40,1.24836e+40,4.1844899999999997e+39,69.10193101415095,4.35342165389151e+21,152.69383844339623,9.619711821933963e+21
gal169,firebox,2.0,2.33712,3.26236,3.93842,1.55068,7102380000.0,1983680000.0,0.228752,0.188936,0.260721,0.191907,417400000.0,145886000.0,88.5981,96355300000.0,1.07887e+44,1.67801e+44,0,0.238052,0.279917,47800600.0,5066.34,6213.99,11280.3,356.773,827.475,1184.25,73887.4,80009.4,153897.0,1700.0,1900.0,0.333664,0.216342,42.273,18554.0,850.597,851.819,47.0469,1.80723e+42,3.5153300000000005e+41,1.2502600000000001e+41,414318.0,556422.0,312357.0,95624.8,16436.5,1517.42,79.9076,3.30746,17225.4,5.99581e+40,4.36272e+40,9.34704e+40,3.1328699999999997e+40,2.82662e+41,7.863459999999999e+40,2.7748199999999997e+40,251783.0,332313.0,190138.0,60610.8,10773.9,988.136,48.3423,1.62528,11176.1,1.23001e+40,1.28873e+40,1.96616e+40,6.59081e+39,352.11118030112135,2.2183004358970643e+22,1007.4387306368538,6.346864003012179e+22
gal178,firebox,2.0,0.770577,0.473142,0.469237,0.836672,7615340000.0,1666510000.0,0.194932,0.128296,0.222926,0.139962,100035000.0,36179100.0,11.0247,91712300000.0,2.2704e+43,7.19388e+43,0,0.197769,0.223408,8075490.0,4815.56,2841.37,7656.93,542.83,503.566,1046.4,2727.91,2030.64,4758.55,5500.0,4900.0,0.226663,0.15275,8.95988,8474.09,4811.9,4811.4,9.03984,1.51144e+42,2.3699300000000003e+41,8.48311e+40,47364.7,67361.5,35978.2,9801.91,1525.89,143.318,8.91696,0.545514,1614.86,3.867e+40,2.0692499999999999e+40,6.442319999999999e+40,2.15918e+40,1.87134e+41,3.14108e+40,1.10903e+40,34428.6,48702.0,26229.2,7286.36,1173.25,114.743,7.29428,0.443143,1196.74,7.76172e+39,1.82634e+39,4.30976e+39,1.44438e+39,763.8410039544218,4.812198324912857e+22,2112.015910583198,1.3305700236674149e+23
