name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
m12i_res7100_md,zoom_in,3.0,0,4.70000e+03,5.70000e+03,3.55661e+00,4.02099e-01,5.54980e+06,1.28063e+10,1.18173e+09,2.79048e+07,7.96417e+07,9.15518e-01,2.59467e-01,8.44817e-02,7.40533e-01,5.18918e+07,1.06025e+07,6.83453e+02,1.22642e+11,2.48064e+00,3.25820e+00,3.40183e+00,4.16762e+00,8.93629e-09,1.17374e-08,1.22548e-08,1.50135e-08,2.09915e-09,2.75714e-09,2.87867e-09,3.52670e-09,1.93704e-10,2.54422e-10,2.65637e-10,3.25435e-10,6.97804e-19,9.16534e-19,9.56935e-19,1.17235e-18,1.63915e-19,2.15295e-19,2.24786e-19,2.75388e-19,8.88965e-08,1.16762e-07,1.21908e-07,1.49352e-07,3.20243e-16,4.20624e-16,4.39165e-16,5.38027e-16,7.52255e-17,9.88053e-17,1.03161e-16,1.26383e-16,8.06057e-02,4.62233e-02,9.73214e-02,4.74753e-02,7.71480e-02,7.83099e-02,1.38903e-01,3.78313e-02,7.76393e+00,8.00344e+00,1.35462e+03,8.80367e+02,2.23499e+03,2.19674e+02,2.14234e+02,4.33908e+02,5.39727e+00,5.58073e+01,6.12046e+01,1.30343e+06,1.07322e+04,1.07235e+04,6.28626e+43,2.54552e+44,3.64211e+43,1.34271e+01,1.34271e+01,1.68721e+01,1.68721e+01,6.18704e+42,7.66701e+41,2.75732e+41,1.33573e+06,2.20084e+06,1.18640e+06,3.12362e+05,4.96884e+04,4.57217e+03,2.22074e+02,7.93422e+00,6.06786e+04,3.23586e+40,2.96946e+40,1.32280e+41,4.43359e+40,2.34004e+40,2.99453e+39,1.07906e+39,6.50580e+00,1.16672e+01,5.95488e+00,1.30992e+00,1.44335e-01,9.83572e-03,7.96186e-04,1.49905e-04,3.54737e-01,1.28034e+38,1.34891e+38,5.47636e+38,1.83550e+38
gal68,firebox,3.0,0,1.90000e+03,2.10000e+03,3.26167e+01,3.50316e+01,1.83447e+07,1.00064e+10,1.50584e+09,3.97299e+08,4.74360e+08,8.69196e-01,4.55796e-01,1.30804e-01,5.44204e-01,1.89349e+08,4.58946e+07,1.36892e+01,1.22323e+11,1.76353e+00,2.29927e+00,1.96863e+00,6.78853e-01,3.88745e-08,5.06843e-08,4.33958e-08,1.49644e-08,1.17112e-09,1.52690e-09,1.30733e-09,4.50812e-10,1.76240e-10,2.29781e-10,1.96738e-10,6.78420e-11,3.88497e-18,5.06520e-18,4.33681e-18,1.49548e-18,1.17037e-19,1.52593e-19,1.30649e-19,4.50525e-20,4.43879e-09,5.78727e-09,4.95505e-09,1.70867e-09,9.78471e-17,1.27572e-16,1.09227e-16,3.76653e-17,2.94771e-18,3.84321e-18,3.29054e-18,1.13469e-18,1.30007e-01,1.25747e-01,1.87811e-01,1.29619e-01,1.28980e-01,1.80171e-01,2.51968e-01,1.52830e-01,7.96039e+00,8.23318e+00,2.23179e+03,3.48448e+03,5.71627e+03,3.73141e+02,7.17316e+02,1.09046e+03,4.09665e+04,4.61656e+04,8.71320e+04,1.20011e+04,1.59830e+03,1.59681e+03,6.71971e+43,1.24266e+44,2.81560e+42,5.78497e+00,5.78497e+00,7.40968e+01,7.40968e+01,1.06762e+42,1.67416e+41,5.96530e+40,6.04407e+04,9.78432e+04,5.39663e+04,1.43418e+04,1.99246e+03,1.57824e+02,9.92954e+00,1.15067e+00,3.56941e+03,2.12824e+40,1.18665e+40,3.67336e+40,1.23119e+40,1.64331e+41,3.82050e+40,1.34725e+40,3.24317e+04,4.97016e+04,2.78325e+04,7.79307e+03,1.13334e+03,9.07965e+01,5.14386e+00,3.33553e-01,2.43744e+03,5.56451e+39,3.39998e+39,8.03346e+39,2.69256e+39
gal69,firebox,3.0,0,2.70000e+03,2.30000e+03,5.41425e+01,2.13103e+01,3.33781e+07,1.05514e+10,1.92655e+09,4.88052e+08,7.40432e+08,8.45604e-01,3.97280e-01,1.54396e-01,6.02720e-01,3.06675e+08,8.74387e+07,7.33405e+01,1.22143e+11,6.15327e+00,4.19191e+00,3.70440e+00,1.65656e+00,6.71690e-08,4.57588e-08,4.04371e-08,1.80829e-08,3.19393e-09,2.17586e-09,1.92281e-09,8.59856e-10,5.83170e-10,3.97284e-10,3.51081e-10,1.56998e-10,6.36587e-18,4.33674e-18,3.83239e-18,1.71379e-18,3.02702e-19,2.06215e-19,1.82233e-19,8.14920e-20,1.26078e-08,8.58905e-09,7.59017e-09,3.39422e-09,1.37627e-16,9.37579e-17,8.28541e-17,3.70512e-17,6.54424e-18,4.45825e-18,3.93977e-18,1.76181e-18,1.68928e-01,1.49673e-01,2.10943e-01,1.56929e-01,1.71287e-01,2.14175e-01,2.69627e-01,1.70812e-01,8.07223e+00,8.26599e+00,7.07786e+03,5.64867e+03,1.27265e+04,5.90127e+02,8.21281e+02,1.41141e+03,1.51596e+04,2.07119e+04,3.58715e+04,2.88821e+04,1.70777e+03,1.70943e+03,1.22005e+44,2.00025e+44,6.20393e+42,9.10348e+00,9.10348e+00,1.05448e+02,1.05448e+02,1.53761e+42,2.63148e+41,9.38382e+40,2.08016e+05,3.03708e+05,1.75203e+05,5.28757e+04,8.53788e+03,7.49572e+02,4.19586e+01,3.11668e+00,1.12202e+04,3.49865e+40,2.36121e+40,6.51459e+40,2.18348e+40,2.11098e+41,5.10511e+40,1.80241e+40,1.52834e+05,2.19724e+05,1.28309e+05,3.96206e+04,6.45719e+03,5.59568e+02,2.92784e+01,1.27383e+00,6.59878e+03,7.13573e+39,5.41133e+39,1.21452e+40,4.07070e+39
gal70,firebox,3.0,0,1.50000e+03,1.30000e+03,,,6.64816e+07,1.05073e+10,3.34177e+09,0.00000e+00,7.19585e+08,7.58702e-01,0.00000e+00,2.41298e-01,1.00000e+00,5.16802e+08,1.25454e+08,1.01586e+02,1.21012e+11,2.08302e+00,2.61077e+00,3.33705e+00,4.15752e+00,7.36717e-08,9.23372e-08,1.18024e-07,1.47042e-07,6.23328e-10,7.81255e-10,9.98587e-10,1.24411e-09,1.98244e-10,2.48471e-10,3.17592e-10,3.95678e-10,7.01145e-18,8.78788e-18,1.12325e-17,1.39942e-17,5.93230e-20,7.43532e-20,9.50371e-20,1.18404e-19,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.62136e-01,1.89632e-01,3.21866e-01,1.94479e-01,2.65692e-01,3.41203e-01,,2.20777e-01,8.26571e+00,,2.78205e+03,5.77050e+03,8.55254e+03,2.38342e+02,8.45315e+02,1.08366e+03,0.00000e+00,0.00000e+00,0.00000e+00,,,,1.40655e+44,2.40541e+44,4.18188e+42,8.36435e+00,8.36435e+00,,,1.85178e+42,3.59589e+41,1.28390e+41,5.17981e+05,8.98143e+05,4.87435e+05,1.22562e+05,1.71182e+04,1.50176e+03,1.04202e+02,1.45425e+01,1.68767e+04,5.51756e+40,5.04104e+40,1.12029e+41,3.75485e+40,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
m12b_res7100_md,zoom_in,3.0,0,2.10000e+03,2.70000e+03,2.18037e+01,1.22537e+01,1.82237e+06,7.81482e+09,1.12739e+09,1.69768e+08,1.70045e+08,8.73924e-01,4.99591e-01,1.26076e-01,5.00409e-01,2.82080e+07,6.06011e+06,1.82684e+01,1.20660e+11,4.54284e-01,1.10244e+00,1.33685e+00,8.92943e-01,8.19746e-09,1.98933e-08,2.41232e-08,1.61130e-08,4.02950e-10,9.77868e-10,1.18579e-09,7.92041e-10,5.81311e-11,1.41071e-10,1.71066e-10,1.14263e-10,1.04896e-18,2.54559e-18,3.08685e-18,2.06185e-18,5.15623e-20,1.25130e-19,1.51736e-19,1.01351e-19,2.67592e-09,6.49384e-09,7.87460e-09,5.25980e-09,4.82864e-17,1.17180e-16,1.42095e-16,9.49118e-17,2.37354e-18,5.76004e-18,6.98478e-18,4.66544e-18,1.03720e-01,8.07452e-02,1.12326e-01,8.29166e-02,1.03824e-01,1.22605e-01,1.37014e-01,8.18962e-02,7.86508e+00,7.97677e+00,4.54965e+02,1.08089e+03,1.53586e+03,7.04547e+01,2.16031e+02,2.86486e+02,5.01235e+03,8.32060e+03,1.33330e+04,7.47856e+04,4.63080e+03,4.59593e+03,2.77552e+43,9.27741e+43,6.84203e+42,5.52163e+00,5.52163e+00,4.09851e+01,4.09851e+01,1.67507e+42,2.19329e+41,7.90855e+40,5.34699e+04,7.95172e+04,4.38187e+04,1.25214e+04,1.99511e+03,1.67866e+02,7.27778e+00,3.15977e-01,2.37550e+03,1.24586e+40,1.32147e+40,5.83638e+40,1.95617e+40,1.73731e+41,2.65221e+40,9.46250e+39,1.84212e+04,2.95481e+04,1.57524e+04,3.97524e+03,4.86439e+02,2.96783e+01,1.12264e+00,4.57367e-02,4.89497e+02,1.70827e+39,1.70756e+39,6.29793e+39,2.11086e+39
gal71,firebox,3.0,0,1.70000e+03,1.90000e+03,6.42305e+01,5.12236e+01,7.09691e+07,8.12132e+09,1.93085e+09,4.65070e+08,5.24376e+08,8.07917e-01,4.70031e-01,1.92083e-01,5.29969e-01,5.91895e+08,1.44639e+08,1.29708e+02,1.15063e+11,7.88853e+00,9.16580e+00,1.25223e+01,3.74293e+00,2.17214e-07,2.52384e-07,3.44808e-07,1.03063e-07,4.08551e-09,4.74702e-09,6.48539e-09,1.93848e-09,9.71335e-10,1.12861e-09,1.54191e-09,4.60876e-10,2.67462e-17,3.10768e-17,4.24571e-17,1.26904e-17,5.03060e-19,5.84513e-19,7.98563e-19,2.38690e-19,1.69620e-08,1.97084e-08,2.69257e-08,8.04810e-09,4.67057e-16,5.42681e-16,7.41412e-16,2.21608e-16,8.78473e-18,1.02071e-17,1.39450e-17,4.16815e-18,1.82089e-01,1.64843e-01,2.15454e-01,1.70074e-01,1.85886e-01,2.36104e-01,2.45850e-01,1.87244e-01,8.10732e+00,8.23376e+00,6.50379e+03,7.11974e+03,1.36235e+04,5.06788e+02,1.00233e+03,1.50912e+03,8.75890e+04,8.38596e+04,1.71449e+05,4.56015e+04,1.22608e+03,1.21839e+03,3.23337e+44,4.63744e+44,1.53091e+43,3.19176e+01,3.19176e+01,1.84099e+02,1.84099e+02,2.35272e+42,4.81123e+41,1.71812e+41,3.18934e+05,4.56667e+05,2.59406e+05,7.79058e+04,1.28171e+04,1.14006e+03,6.14656e+01,3.27734e+00,1.54269e+04,4.33078e+40,6.51609e+40,1.58909e+41,5.32614e+40,2.90106e+41,7.41676e+40,2.61811e+40,1.21965e+05,1.60552e+05,9.51392e+04,3.19134e+04,5.88991e+03,5.63058e+02,3.00962e+01,1.13826e+00,7.48698e+03,7.96005e+39,8.43753e+39,1.90520e+40,6.38560e+39
gal72,firebox,3.0,0,4.10000e+03,4.70000e+03,3.64349e+01,6.60423e+00,1.50848e+07,9.67598e+09,1.59772e+09,3.48770e+08,1.06522e+08,8.58279e-01,7.66036e-01,1.41721e-01,2.33964e-01,1.72475e+08,3.44987e+07,1.79340e+01,1.14779e+11,2.68079e+00,2.37429e+00,2.52118e+00,5.01222e+00,1.26907e-08,1.12397e-08,1.19351e-08,2.37275e-08,1.67788e-09,1.48605e-09,1.57798e-09,3.13710e-09,2.77056e-10,2.45380e-10,2.60561e-10,5.18006e-10,1.31157e-18,1.16161e-18,1.23348e-18,2.45221e-18,1.73407e-19,1.53581e-19,1.63082e-19,3.24215e-19,7.68640e-09,6.80760e-09,7.22877e-09,1.43711e-08,3.63869e-17,3.22268e-17,3.42205e-17,6.80319e-17,4.81085e-18,4.26081e-18,4.52442e-18,8.99474e-18,1.69632e-01,1.09252e-01,1.97971e-01,1.19935e-01,1.67600e-01,1.71527e-01,1.83175e-01,1.37587e-01,8.08373e+00,8.12042e+00,1.17559e+03,1.36612e+03,2.54170e+03,3.38497e+02,4.06277e+02,7.44774e+02,1.45597e+03,1.30107e+03,2.75704e+03,3.64218e+04,3.57473e+03,3.56863e+03,7.75007e+43,2.16296e+44,1.62363e+43,9.54271e+00,9.54271e+00,9.99885e+01,9.99885e+01,1.95862e+42,3.04798e+41,1.09183e+41,9.41634e+04,1.65264e+05,8.95601e+04,2.19113e+04,2.82344e+03,2.24509e+02,1.80120e+01,3.84703e+00,3.13589e+03,2.81808e+40,2.77518e+40,9.08670e+40,3.04557e+40,1.69795e+41,3.49319e+40,1.23537e+40,1.18133e+04,1.85829e+04,1.11122e+04,3.41000e+03,5.76873e+02,5.97378e+01,4.69312e+00,3.69744e-01,6.58286e+02,3.60911e+39,2.85782e+39,8.28780e+39,2.77781e+39
gal73,firebox,3.0,0,2.70000e+03,2.70000e+03,7.31436e+01,3.13034e+00,3.32266e+07,1.57728e+10,3.29471e+09,7.16917e+07,8.62081e+08,8.27208e-01,7.67764e-02,1.72792e-01,9.23224e-01,3.06247e+08,8.83319e+07,3.08309e+02,1.14174e+11,2.33113e+00,2.81180e+00,2.97798e+00,7.34346e+00,2.54466e-08,3.06936e-08,3.25075e-08,8.01610e-08,7.07538e-10,8.53431e-10,9.03868e-10,2.22887e-09,1.47794e-10,1.78269e-10,1.88805e-10,4.65578e-10,1.61332e-18,1.94598e-18,2.06099e-18,5.08224e-18,4.48582e-20,5.41078e-20,5.73055e-20,1.41311e-19,3.25160e-08,3.92207e-08,4.15387e-08,1.02431e-07,3.54944e-16,4.28133e-16,4.53435e-16,1.11814e-15,9.86918e-18,1.19042e-17,1.26077e-17,3.10896e-17,2.33346e-01,1.47057e-01,2.86176e-01,1.48761e-01,2.33303e-01,2.33715e-01,4.33445e-01,1.63218e-01,8.22033e+00,8.47611e+00,3.86559e+03,5.51010e+03,9.37569e+03,8.41278e+02,1.29625e+03,2.13753e+03,3.27109e+02,3.28288e+03,3.60999e+03,1.03704e+05,1.15763e+03,1.15911e+03,1.22472e+44,2.89821e+44,1.21730e+43,6.27654e+00,6.27654e+00,1.01741e+02,1.01741e+02,2.60140e+42,4.31495e+41,1.54717e+41,3.40027e+05,4.86066e+05,2.76227e+05,8.57908e+04,1.65538e+04,1.75251e+03,9.41361e+01,8.34486e+00,2.16801e+04,4.90133e+40,5.85560e+40,1.51829e+41,5.08883e+40,2.73545e+40,7.33327e+39,2.58703e+39,9.30497e+04,1.23660e+05,7.05255e+04,2.21586e+04,3.88035e+03,3.37991e+02,1.55779e+01,5.31154e-01,4.25574e+03,1.22818e+39,1.32266e+39,1.86797e+39,6.26085e+38
m12w_res7100_md,zoom_in,3.0,0,3.90000e+03,3.70000e+03,4.89698e+00,6.72065e-01,1.09340e+05,5.28309e+09,5.00853e+08,3.21137e+07,5.07027e+07,9.13406e-01,3.87770e-01,8.65937e-02,6.12230e-01,2.74428e+06,1.90830e+06,2.39595e-01,1.14119e+11,2.98455e-01,1.70436e-01,2.22220e-01,3.55847e-01,1.56149e-09,8.91709e-10,1.16264e-09,1.86176e-09,5.95893e-10,3.40292e-10,4.43683e-10,7.10482e-10,5.64925e-11,3.22608e-11,4.20625e-11,6.73559e-11,2.95564e-19,1.68786e-19,2.20068e-19,3.52400e-19,1.12793e-19,6.44117e-20,8.39819e-20,1.34482e-19,9.29370e-09,5.30728e-09,6.91979e-09,1.10808e-08,4.86239e-17,2.77673e-17,3.62038e-17,5.79741e-17,1.85558e-17,1.05965e-17,1.38160e-17,2.21240e-17,6.91033e-02,5.12809e-02,9.73365e-02,5.48589e-02,6.75528e-02,5.75584e-02,1.03044e-01,6.71528e-02,7.68580e+00,7.83400e+00,9.74239e+01,1.95535e+02,2.92959e+02,4.06670e+01,6.45434e+01,1.05210e+02,1.50776e+01,9.84611e+01,1.13539e+02,3.71276e+04,1.22779e+04,1.23129e+04,2.60590e+42,2.66890e+43,2.32524e+42,1.59664e+00,1.59664e+00,3.00275e+00,3.00275e+00,6.69956e+41,7.52070e+40,2.70184e+40,1.39666e+04,2.86595e+04,1.51867e+04,3.31071e+03,3.56396e+02,2.39635e+01,1.91470e+00,3.80928e-01,2.20669e+02,3.96461e+39,1.58422e+39,9.10131e+39,3.05047e+39,9.21371e+39,1.12785e+39,4.09054e+38,1.08822e+02,1.65135e+02,9.35941e+01,2.77721e+01,4.68618e+00,4.72427e-01,3.73304e-02,3.58709e-03,3.62626e+00,6.79716e+37,5.75217e+37,2.85098e+38,9.55555e+37
gal74,firebox,3.0,0,1.50000e+03,1.50000e+03,4.92561e+01,5.26782e+01,4.58152e+07,1.13020e+10,1.43007e+09,3.72360e+08,2.10827e+08,8.87680e-01,6.38492e-01,1.12320e-01,3.61508e-01,4.58317e+08,9.40429e+07,8.71568e+01,1.13705e+11,7.65311e+00,8.58185e+00,8.96995e+00,5.14858e+00,2.70673e-07,3.03521e-07,3.17247e-07,1.82094e-07,5.35155e-09,6.00099e-09,6.27237e-09,3.60022e-09,6.77146e-10,7.59321e-10,7.93660e-10,4.55546e-10,2.39491e-17,2.68555e-17,2.80700e-17,1.61116e-17,4.73504e-19,5.30967e-19,5.54979e-19,3.18547e-19,2.05530e-08,2.30472e-08,2.40895e-08,1.38269e-08,7.26912e-16,8.15127e-16,8.51990e-16,4.89026e-16,1.43720e-17,1.61161e-17,1.68449e-17,9.66866e-18,1.34338e-01,1.19393e-01,2.01161e-01,1.38821e-01,1.40416e-01,1.66119e-01,2.36392e-01,1.59851e-01,7.98147e+00,8.22839e+00,6.08764e+03,5.19525e+03,1.12829e+04,8.10177e+02,1.04328e+03,1.85346e+03,9.26340e+04,6.59769e+04,1.58611e+05,2.70301e+04,1.37437e+03,1.36105e+03,2.69212e+44,4.27252e+44,2.04671e+43,2.59784e+01,2.59784e+01,1.45274e+02,1.45274e+02,3.53186e+42,6.18742e+41,2.20709e+41,1.63698e+05,2.29832e+05,1.32123e+05,4.10752e+04,7.23508e+03,7.21372e+02,4.48721e+01,2.80260e+00,8.78266e+03,5.17202e+40,5.49213e+40,1.63351e+41,5.47502e+40,2.31829e+41,5.64467e+40,1.99636e+40,6.48506e+04,8.95618e+04,5.29873e+04,1.72512e+04,3.06369e+03,2.88765e+02,1.57415e+01,6.51542e-01,3.34011e+03,5.85524e+39,6.17129e+39,1.50440e+40,5.04227e+39
gal75,firebox,3.0,0,1.30000e+03,1.30000e+03,2.58100e-02,6.32554e-02,3.50923e+07,8.21535e+09,2.00565e+09,3.35841e+05,7.67432e+08,8.03771e-01,4.37426e-04,1.96229e-01,9.99563e-01,3.48203e+08,8.28864e+07,3.85780e+01,1.13481e+11,2.39357e+00,3.64631e+00,2.64942e+00,2.15390e+00,1.12707e-07,1.71695e-07,1.24754e-07,1.01421e-07,1.19341e-09,1.81801e-09,1.32098e-09,1.07391e-09,2.91354e-10,4.43841e-10,3.22497e-10,2.62180e-10,1.37190e-17,2.08992e-17,1.51855e-17,1.23453e-17,1.45266e-19,2.21295e-19,1.60794e-19,1.30720e-19,7.12709e-06,1.08572e-05,7.88891e-06,6.41345e-06,3.35595e-13,5.11237e-13,3.71467e-13,3.01992e-13,3.55350e-15,5.41331e-15,3.93334e-15,3.19768e-15,1.96060e-01,1.76845e-01,2.34005e-01,1.79467e-01,1.98631e-01,2.41446e-01,1.44657e+00,1.95864e-01,8.13596e+00,9.02304e+00,5.88311e+03,7.88623e+03,1.37693e+04,5.33494e+02,1.19221e+03,1.72571e+03,1.33569e-01,1.87343e+02,1.87477e+02,9.30276e+07,1.83071e+04,1.84119e+04,1.10512e+44,2.23483e+44,1.34690e+43,1.14519e+01,1.14519e+01,1.41757e+02,1.41757e+02,1.44597e+42,2.60700e+41,9.29613e+40,1.30656e+05,2.12038e+05,1.15381e+05,2.99260e+04,4.20797e+03,3.39113e+02,2.25323e+01,4.16021e+00,4.78545e+03,3.60202e+40,2.66837e+40,7.20798e+40,2.41589e+40,2.16317e+38,2.39971e+36,8.31912e+35,1.31953e-55,1.56444e-56,4.58537e-57,1.95933e-57,1.03425e-57,6.25767e-58,4.12160e-58,2.80631e-58,1.63284e-55,1.02212e+33,4.91276e+35,1.93104e+36,6.47222e+35
gal76,firebox,3.0,0,1.90000e+03,1.70000e+03,3.00918e+01,2.82879e+01,4.80340e+07,8.63444e+09,2.92652e+09,3.20817e+08,5.72391e+08,7.46862e-01,3.59174e-01,2.53138e-01,6.40826e-01,3.47990e+08,1.18471e+08,1.31871e+02,1.13180e+11,4.57773e+00,4.23272e+00,3.95787e+00,2.75258e+00,1.00910e-07,9.33045e-08,8.72457e-08,6.06769e-08,1.56422e-09,1.44633e-09,1.35241e-09,9.40564e-10,5.30171e-10,4.90214e-10,4.58381e-10,3.18791e-10,1.16869e-17,1.08061e-17,1.01044e-17,7.02731e-18,1.81161e-19,1.67507e-19,1.56630e-19,1.08932e-19,1.42690e-08,1.31936e-08,1.23368e-08,8.57991e-09,3.14540e-16,2.90834e-16,2.71948e-16,1.89132e-16,4.87575e-18,4.50828e-18,4.21553e-18,2.93178e-18,2.60412e-01,1.74204e-01,2.78770e-01,1.81608e-01,2.65320e-01,2.92130e-01,3.17276e-01,1.87490e-01,8.26058e+00,8.33879e+00,3.87989e+03,6.11926e+03,9.99915e+03,2.87439e+02,8.36356e+02,1.12379e+03,2.67122e+04,4.09497e+04,6.76620e+04,8.92962e+03,1.79045e+03,1.79317e+03,1.44348e+44,2.50317e+44,4.50180e+42,1.01513e+01,1.01513e+01,5.49616e+01,5.49616e+01,1.27404e+42,2.38974e+41,8.53376e+40,3.88876e+06,6.84689e+06,3.64620e+06,8.74149e+05,1.03662e+05,6.50540e+03,2.76388e+02,1.69511e+01,9.58612e+04,3.47065e+40,3.23854e+40,7.75288e+40,2.59852e+40,1.12348e+41,2.73328e+40,9.67102e+39,3.47882e+06,6.16875e+06,3.26653e+06,7.71435e+05,8.82837e+04,5.09929e+03,1.80132e+02,5.89855e+00,7.96899e+04,4.41831e+39,3.52423e+39,7.02575e+39,2.35481e+39
gal77,firebox,3.0,0,7.30000e+03,8.90000e+03,1.35153e+01,7.00675e+00,1.33170e+08,3.49928e+10,7.52766e+09,1.17304e+09,9.77434e+08,8.22964e-01,5.45479e-01,1.77036e-01,4.54521e-01,1.25703e+09,2.67786e+08,1.42839e+02,1.12044e+11,5.33034e+00,5.28840e+00,6.71018e+00,1.32375e+01,7.95976e-09,7.89712e-09,1.00202e-08,1.97674e-08,7.08101e-10,7.02529e-10,8.91403e-10,1.75851e-09,1.52327e-10,1.51128e-10,1.91759e-10,3.78291e-10,2.27468e-19,2.25678e-19,2.86351e-19,5.64898e-19,2.02356e-20,2.00764e-20,2.54739e-20,5.02534e-20,4.54405e-09,4.50829e-09,5.72034e-09,1.12848e-08,6.78559e-18,6.73219e-18,8.54213e-18,1.68514e-17,6.03647e-19,5.98897e-19,7.59910e-19,1.49911e-18,2.34846e-01,1.70498e-01,2.69305e-01,1.77491e-01,2.32855e-01,2.42450e-01,3.07031e-01,1.85560e-01,8.22104e+00,8.33919e+00,1.60344e+04,6.75494e+03,2.27894e+04,1.92615e+03,1.22763e+03,3.15378e+03,1.63886e+03,1.75999e+03,3.39885e+03,1.10189e+05,3.88240e+03,3.89501e+03,3.43086e+44,6.66168e+44,1.95882e+43,8.49704e+00,8.49704e+00,2.71358e+01,2.71358e+01,7.14561e+42,1.22033e+42,4.35586e+41,1.34237e+06,2.44925e+06,1.30123e+06,3.03674e+05,3.63895e+04,2.57566e+03,1.77377e+02,3.71814e+01,3.47237e+04,1.79073e+41,1.25525e+41,3.16034e+41,1.05925e+41,3.87950e+41,8.42795e+40,2.99546e+40,5.72719e+04,9.17515e+04,4.92032e+04,1.25737e+04,1.74055e+03,1.35649e+02,8.22781e+00,1.36154e+00,2.01566e+03,1.24644e+40,1.13040e+40,2.33779e+40,7.83555e+39
