name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal12,firebox,0.0,0,3.90000e+03,2.10000e+03,3.54999e+01,1.42715e+01,2.33331e+09,2.02306e+10,1.34370e+11,6.81943e+08,3.70767e+10,1.30857e-01,1.80606e-02,8.69143e-01,9.81939e-01,3.75704e+09,2.41733e+09,4.92000e+05,2.45670e+12,9.35757e+00,8.56744e+00,9.87647e+00,6.72131e+00,4.89580e-08,4.48241e-08,5.16729e-08,3.51653e-08,6.96401e-11,6.37598e-11,7.35018e-11,5.00207e-11,4.62545e-10,4.23489e-10,4.88195e-10,3.32235e-10,2.42000e-18,2.21566e-18,2.55419e-18,1.73822e-18,3.44232e-21,3.15165e-21,3.63320e-21,2.47253e-21,1.37219e-08,1.25633e-08,1.44828e-08,9.85611e-09,7.17920e-17,6.57300e-17,7.57730e-17,5.15664e-17,1.02120e-19,9.34973e-20,1.07783e-19,7.33503e-20,9.10504e-01,1.97406e+00,1.80159e+00,2.04367e+00,9.12243e-01,1.25227e+00,3.13884e+00,2.45163e+00,8.76646e+00,9.31792e+00,4.60277e+03,3.01554e+04,3.47581e+04,2.66766e+03,1.16475e+04,1.43152e+04,6.79903e+03,5.65402e+04,6.33392e+04,2.92912e+04,1.20804e+02,1.19784e+02,3.43225e+44,5.99330e+44,4.37282e+42,1.61825e+00,1.61825e+00,4.15817e+00,4.15817e+00,9.56917e+41,1.82691e+41,6.40664e+40,2.93118e+09,4.74629e+09,2.67489e+09,7.40819e+08,1.06287e+08,7.43571e+06,2.67563e+05,6.41702e+03,1.05253e+08,1.45319e+41,2.31889e+40,1.74959e+40,5.86408e+39,1.77919e+40,6.63534e+39,2.26361e+39,2.79543e+09,4.58313e+09,2.58093e+09,7.07447e+08,9.90135e+07,6.66777e+06,2.31243e+05,5.51339e+03,9.46358e+07,8.20636e+39,2.48779e+39,9.95337e+36,3.33605e+36
gal13,firebox,0.0,0,3.90000e+03,2.10000e+03,1.13356e+01,1.83975e+01,1.42987e+09,1.89375e+10,9.63447e+10,8.79100e+08,3.49650e+10,1.64271e-01,2.45257e-02,8.35729e-01,9.75474e-01,3.70783e+09,2.47967e+09,3.23592e+04,2.27694e+12,2.81848e+00,2.43673e+00,2.69516e+00,3.57884e+00,1.47461e-08,1.27488e-08,1.41009e-08,1.87242e-08,2.92541e-11,2.52918e-11,2.79741e-11,3.71462e-11,1.48831e-10,1.28672e-10,1.42319e-10,1.88981e-10,7.78669e-19,6.73203e-19,7.44599e-19,9.88734e-19,1.54477e-21,1.33554e-21,1.47718e-21,1.96151e-21,3.20610e-09,2.77185e-09,3.06582e-09,4.07103e-09,1.67741e-17,1.45021e-17,1.60401e-17,2.12993e-17,3.32774e-20,2.87702e-20,3.18214e-20,4.22548e-20,1.23719e+00,1.48538e+00,1.98935e+00,1.60424e+00,1.23626e+00,1.36399e+00,2.37957e+00,2.03682e+00,8.89737e+00,9.18263e+00,1.17720e+04,4.22331e+04,5.40051e+04,6.64679e+03,1.65214e+04,2.31682e+04,1.12987e+04,7.07805e+04,8.20792e+04,3.32783e+04,1.26975e+02,1.20799e+02,1.40225e+44,3.81218e+44,3.17728e+42,8.48815e-01,8.48815e-01,6.43522e-01,6.43522e-01,5.23523e+41,1.06206e+41,3.69578e+40,5.33142e+07,7.20887e+07,3.85324e+07,1.10832e+07,1.88158e+06,1.74589e+05,8.93645e+03,3.05572e+02,2.73935e+06,1.45016e+41,1.60334e+40,5.61359e+39,1.88150e+39,1.14170e+40,3.33364e+39,1.13489e+39,1.61310e+07,1.99050e+07,1.10333e+07,3.58964e+06,7.01163e+05,6.99569e+04,3.68218e+03,1.05320e+02,1.01719e+06,6.92479e+39,9.32568e+38,2.65769e+36,8.90772e+35
gal17,firebox,0.0,0,2.90000e+03,2.30000e+03,9.09390e+00,5.80923e+00,3.56588e+08,2.59697e+09,1.03680e+11,1.53485e+08,2.16707e+10,2.44358e-02,7.03277e-03,9.75564e-01,9.92967e-01,6.44234e+08,3.22557e+08,2.67774e+04,2.24303e+12,1.45427e-01,1.91638e-01,9.81370e-01,7.03062e-01,1.37606e-09,1.81333e-09,9.28597e-09,6.65255e-09,1.40265e-12,1.84836e-12,9.46536e-12,6.78107e-12,5.59986e-11,7.37931e-11,3.77891e-10,2.70724e-10,5.29872e-19,6.98248e-19,3.57569e-18,2.56166e-18,5.40109e-22,7.11738e-22,3.64477e-21,2.61115e-21,9.47500e-10,1.24858e-09,6.39393e-09,4.58067e-09,8.96547e-18,1.18144e-17,6.05010e-17,4.33434e-17,9.13868e-21,1.20426e-20,6.16698e-20,4.41808e-20,2.41314e+00,1.49628e+00,2.63532e+00,1.56313e+00,2.41278e+00,2.63363e+00,3.90843e+00,1.96733e+00,9.17778e+00,9.38331e+00,1.36064e+03,1.56790e+04,1.70396e+04,1.24622e+02,2.43053e+03,2.55515e+03,1.12654e+03,2.74406e+04,2.85671e+04,7.61765e+03,1.34923e+02,1.25521e+02,6.62515e+43,2.43795e+44,1.22553e+41,1.18847e-01,1.18847e-01,1.03253e+00,1.03253e+00,1.33717e+40,3.53029e+39,1.19446e+39,3.03223e+07,3.95173e+07,2.17194e+07,6.96754e+06,1.43091e+06,1.39139e+05,6.07260e+03,1.64916e+02,2.16998e+06,1.46984e+40,1.06590e+39,1.75288e+38,5.87509e+37,1.79622e+39,8.76552e+38,2.93439e+38,1.88168e+07,2.24306e+07,1.29839e+07,4.76621e+06,1.09243e+06,1.06203e+05,4.34319e+03,1.00786e+02,1.61163e+06,1.39784e+39,5.65477e+38,8.40767e+34,2.81798e+34
gal15,firebox,0.0,0,5.30000e+03,2.70000e+03,2.30626e+01,3.47128e+01,4.12974e+09,1.82814e+10,1.11292e+11,3.06331e+09,4.81612e+10,1.41089e-01,5.98016e-02,8.58911e-01,9.40198e-01,6.73050e+09,4.43485e+09,5.17995e+05,2.09959e+12,7.50835e+00,7.61645e+00,7.04022e+00,6.51855e+00,2.12708e-08,2.15770e-08,1.99446e-08,1.84667e-08,6.74651e-11,6.84364e-11,6.32588e-11,5.85715e-11,4.10710e-10,4.16623e-10,3.85103e-10,3.56568e-10,1.16352e-18,1.18027e-18,1.09098e-18,1.01014e-18,3.69037e-21,3.74350e-21,3.46029e-21,3.20389e-21,2.45106e-09,2.48635e-09,2.29824e-09,2.12794e-09,6.94371e-18,7.04368e-18,6.51079e-18,6.02835e-18,2.20236e-20,2.23407e-20,2.06505e-20,1.91203e-20,1.64334e+00,1.57044e+00,2.22728e+00,1.65721e+00,1.65353e+00,1.84796e+00,2.66449e+00,2.06775e+00,9.03605e+00,9.25059e+00,4.15164e+04,7.53074e+04,1.16824e+05,6.10397e+03,1.48157e+04,2.09197e+04,4.02242e+04,9.89371e+04,1.39161e+05,9.51521e+03,8.16368e+01,7.89826e+01,3.15381e+44,5.76272e+44,1.40670e+42,1.02145e+00,1.02145e+00,1.64445e+00,1.64445e+00,3.82663e+41,8.66663e+40,2.99458e+40,3.99663e+08,4.35972e+08,2.58049e+08,1.01266e+08,2.39988e+07,2.54849e+06,1.16606e+05,2.73138e+03,3.54711e+07,1.47506e+41,1.21945e+40,2.01372e+39,6.74936e+38,4.44551e+40,1.35515e+40,4.61780e+39,3.26580e+08,3.42969e+08,2.07324e+08,8.56513e+07,2.11674e+07,2.27970e+06,1.03961e+05,2.37606e+03,3.13543e+07,2.47343e+40,2.83801e+39,1.53994e+37,5.16141e+36
gal14,firebox,0.0,0,6.10000e+03,4.70000e+03,3.79806e+01,2.27295e+01,5.44052e+09,1.13216e+10,1.34861e+11,2.65705e+09,3.05766e+10,7.74482e-02,7.99505e-02,9.22552e-01,9.20050e-01,5.64096e+09,3.92592e+09,1.28799e+06,2.02929e+12,6.23549e+01,3.16045e+01,2.69125e+01,2.03424e+01,1.33353e-07,6.75894e-08,5.75552e-08,4.35044e-08,4.62364e-10,2.34348e-10,1.99557e-10,1.50840e-10,5.50762e-09,2.79152e-09,2.37710e-09,1.79678e-09,1.17786e-17,5.96996e-18,5.08367e-18,3.84261e-18,4.08392e-20,2.06993e-20,1.76263e-20,1.33232e-20,2.34677e-08,1.18946e-08,1.01287e-08,7.65602e-09,5.01882e-17,2.54378e-17,2.16613e-17,1.63732e-17,1.74014e-19,8.81987e-20,7.51049e-20,5.67697e-20,2.42311e+00,1.56252e+00,2.49863e+00,1.60962e+00,2.43002e+00,2.48574e+00,2.54236e+00,1.79031e+00,9.21849e+00,9.23966e+00,2.27387e+04,5.40417e+04,7.67804e+04,1.77107e+03,7.72130e+03,9.49237e+03,1.72460e+04,4.18047e+04,5.90507e+04,1.32246e+05,1.73388e+02,1.65699e+02,9.03768e+44,1.18321e+45,3.17620e+41,4.35425e+00,4.35425e+00,6.15758e+00,6.15758e+00,3.45876e+41,1.22339e+41,4.19399e+40,1.42211e+09,1.77709e+09,1.04801e+09,3.65131e+08,7.25691e+07,7.11935e+06,3.13468e+05,7.01473e+03,9.61460e+07,1.42578e+41,5.29312e+40,7.22912e+38,2.42297e+38,8.44071e+40,3.17373e+40,1.08380e+40,6.65321e+08,8.69615e+08,5.07778e+08,1.69652e+08,3.18396e+07,2.94496e+06,1.25932e+05,2.79796e+03,4.05894e+07,3.25927e+40,1.41728e+40,7.13612e+37,2.39180e+37
gal16,firebox,0.0,0,3.30000e+03,2.30000e+03,2.56853e+01,3.23275e+01,2.33623e+09,3.11179e+09,1.37429e+11,1.10599e+09,5.26437e+10,2.21416e-02,2.05766e-02,9.77858e-01,9.79423e-01,1.79270e+09,1.20846e+09,7.47101e+05,1.94610e+12,4.92884e+00,3.41011e+00,4.83470e+00,4.36703e+00,3.60170e-08,2.49190e-08,3.53291e-08,3.19116e-08,3.58647e-11,2.48136e-11,3.51797e-11,3.17767e-11,1.58393e-09,1.09587e-09,1.55367e-09,1.40338e-09,1.15744e-17,8.00793e-18,1.13533e-17,1.02551e-17,1.15254e-20,7.97408e-21,1.13053e-20,1.02117e-20,4.45652e-09,3.08332e-09,4.37140e-09,3.94854e-09,3.25655e-17,2.25310e-17,3.19435e-17,2.88535e-17,3.24278e-20,2.24358e-20,3.18085e-20,2.87316e-20,3.29794e+00,1.95572e+00,3.68444e+00,2.01941e+00,3.70086e+00,3.89555e+00,4.22784e+00,2.47915e+00,9.33812e+00,9.45555e+00,2.39585e+03,2.58476e+04,2.82434e+04,1.63265e+02,3.41819e+03,3.58145e+03,3.48861e+04,1.96069e+05,2.30955e+05,2.25975e+04,6.78376e+01,6.54359e+01,2.52038e+44,4.95132e+44,2.51563e+41,1.02696e+00,1.02696e+00,2.17734e+00,2.17734e+00,3.72057e+40,1.26707e+40,4.26294e+39,1.06291e+09,1.81345e+09,9.89462e+08,2.61999e+08,4.38159e+07,4.11287e+06,1.79705e+05,4.42384e+03,5.80888e+07,2.43700e+40,6.17461e+39,6.49356e+38,2.17643e+38,1.49664e+40,6.79996e+39,2.27563e+39,9.67073e+08,1.68772e+09,9.18751e+08,2.38433e+08,3.84657e+07,3.48142e+06,1.47630e+05,3.62890e+03,4.95414e+07,1.01227e+40,4.14068e+39,2.30123e+36,7.71300e+35
gal19,firebox,0.0,0,3.70000e+03,2.50000e+03,3.99089e+01,1.72488e+01,4.96756e+09,1.09099e+10,7.76804e+10,7.41844e+08,2.24950e+10,1.23150e-01,3.19253e-02,8.76850e-01,9.68075e-01,5.70385e+09,3.93342e+09,9.31225e+05,1.61758e+12,1.45538e+01,1.12641e+01,8.84138e+00,7.42232e+00,8.45988e-08,6.54760e-08,5.13933e-08,4.31446e-08,1.87355e-10,1.45005e-10,1.13817e-10,9.55495e-11,1.33400e-09,1.03246e-09,8.10398e-10,6.80328e-10,7.75430e-18,6.00152e-18,4.71070e-18,3.95462e-18,1.71729e-20,1.32912e-20,1.04325e-20,8.75804e-21,1.96185e-08,1.51839e-08,1.19181e-08,1.00052e-08,1.14039e-16,8.82612e-17,6.92778e-17,5.81586e-17,2.52554e-19,1.95466e-19,1.53425e-19,1.28800e-19,2.27423e+00,1.59045e+00,2.47932e+00,1.63960e+00,2.29894e+00,2.52482e+00,3.16800e+00,1.89278e+00,9.18950e+00,9.33957e+00,1.17715e+04,3.79845e+04,4.97560e+04,8.50537e+02,5.15193e+03,6.00247e+03,9.93179e+03,5.76016e+04,6.75334e+04,1.94515e+04,1.51559e+02,1.45982e+02,3.28091e+44,5.06496e+44,4.61332e+41,1.22300e+00,1.22300e+00,3.17798e+00,3.17798e+00,1.76029e+41,4.56681e+40,1.56634e+40,1.47502e+09,2.04404e+09,1.16798e+09,3.70424e+08,6.70502e+07,5.95415e+06,2.51042e+05,5.73090e+03,8.34393e+07,8.75910e+40,8.94433e+39,7.91456e+38,2.65271e+38,1.46140e+40,5.33460e+39,1.81459e+39,2.12809e+08,2.10966e+08,1.33492e+08,5.97479e+07,1.54234e+07,1.70861e+06,7.84749e+04,1.76407e+03,2.26513e+07,7.90451e+39,1.70771e+39,2.97358e+36,9.96650e+35
gal20,firebox,0.0,0,5.90000e+03,3.90000e+03,1.70933e+01,3.21556e+01,5.42404e+09,2.17677e+10,1.09529e+11,3.51650e+09,3.84902e+10,1.65791e-01,8.37127e-02,8.34209e-01,9.16287e-01,7.51486e+09,5.29651e+09,7.10791e+05,1.28974e+12,6.28210e+00,3.82780e+00,3.66632e+00,4.48331e+00,1.43612e-08,8.75054e-09,8.38139e-09,1.02491e-08,5.73558e-11,3.49479e-11,3.34736e-11,4.09327e-11,2.88597e-10,1.75847e-10,1.68429e-10,2.05961e-10,6.59747e-19,4.01996e-19,3.85037e-19,4.70838e-19,2.63490e-21,1.60549e-21,1.53776e-21,1.88043e-21,1.78647e-09,1.08852e-09,1.04260e-09,1.27494e-09,4.08395e-18,2.48842e-18,2.38345e-18,2.91457e-18,1.63105e-20,9.93826e-21,9.51901e-21,1.16402e-20,2.17076e+00,1.63928e+00,3.19381e+00,1.70439e+00,2.17594e+00,2.46642e+00,3.48458e+00,2.14194e+00,9.16109e+00,9.37479e+00,2.60168e+04,5.31991e+04,7.92159e+04,8.98407e+03,1.67512e+04,2.57353e+04,3.45161e+04,6.97571e+04,1.04273e+05,7.91554e+03,7.28924e+01,6.91675e+01,2.24221e+44,4.50649e+44,8.68130e+41,3.77077e-01,3.77077e-01,6.47824e-01,6.47824e-01,2.38033e+41,5.18807e+40,1.77624e+40,6.80596e+08,8.50624e+08,4.85333e+08,1.67188e+08,3.60783e+07,3.71779e+06,1.69533e+05,4.11530e+03,5.31086e+07,1.54164e+41,6.55666e+39,8.97151e+38,3.00696e+38,2.87136e+40,8.56041e+39,2.88459e+39,5.51854e+08,6.77116e+08,3.91528e+08,1.39285e+08,3.09739e+07,3.20607e+06,1.43048e+05,3.28233e+03,4.53519e+07,2.31108e+40,1.46600e+39,1.59093e+36,5.33228e+35
m12f_res7100_md,zoom_in,0.0,0,8.30000e+03,3.30000e+03,3.51581e+01,2.27249e+01,3.22691e+09,2.76717e+10,8.52961e+10,4.91821e+09,3.88308e+10,2.44952e-01,1.12419e-01,7.55048e-01,8.87581e-01,6.13330e+09,5.97451e+09,1.03935e+06,1.27389e+12,1.55042e+01,1.18909e+01,1.12786e+01,7.78257e+00,1.79095e-08,1.37356e-08,1.30283e-08,8.98994e-09,1.81769e-10,1.39407e-10,1.32229e-10,9.12417e-11,5.60290e-10,4.29711e-10,4.07585e-10,2.81246e-10,6.47212e-19,4.96376e-19,4.70817e-19,3.24878e-19,6.56876e-21,5.03787e-21,4.77847e-21,3.29729e-21,3.15240e-09,2.41772e-09,2.29323e-09,1.58240e-09,3.64146e-18,2.79280e-18,2.64900e-18,1.82789e-18,3.69584e-20,2.83450e-20,2.68855e-20,1.85518e-20,1.51863e+00,1.30337e+00,2.30026e+00,1.37892e+00,1.51888e+00,1.61932e+00,2.33177e+00,1.70321e+00,9.01102e+00,9.19877e+00,2.14910e+04,3.56626e+04,5.71537e+04,1.24372e+04,1.46496e+04,2.70867e+04,1.72390e+04,2.96761e+04,4.69151e+04,5.39412e+03,1.39218e+02,1.35855e+02,3.86689e+44,6.74020e+44,3.08031e+42,1.50900e+00,1.50900e+00,1.62272e+00,1.62272e+00,1.53993e+42,3.09048e+41,1.07311e+41,6.76044e+08,7.53978e+08,4.59610e+08,1.84570e+08,4.40306e+07,5.04210e+06,2.54184e+05,6.40341e+03,6.23975e+07,3.74104e+41,4.08805e+40,5.69519e+39,1.90885e+39,1.63063e+41,3.85929e+40,1.32271e+40,5.52745e+08,5.83246e+08,3.63061e+08,1.53492e+08,3.73055e+07,4.19924e+06,2.04434e+05,4.87030e+03,5.26440e+07,6.57954e+40,5.77944e+39,9.41960e+37,3.15715e+37
gal21,firebox,0.0,0,2.10000e+03,1.50000e+03,6.18007e+01,4.55522e+01,1.52767e+09,7.47203e+09,5.70200e+10,6.31099e+08,1.41577e+10,1.15860e-01,4.26743e-02,8.84140e-01,9.57326e-01,2.69061e+09,1.71591e+09,2.31586e+05,1.23108e+12,1.16418e+01,8.94528e+00,6.16026e+00,4.91042e+00,2.10074e-07,1.61416e-07,1.11160e-07,8.86075e-08,2.04171e-10,1.56880e-10,1.08037e-10,8.61175e-11,1.55805e-09,1.19717e-09,8.24442e-10,6.57174e-10,2.81147e-17,2.16026e-17,1.48769e-17,1.18586e-17,2.73246e-20,2.09956e-20,1.44588e-20,1.15253e-20,1.84469e-08,1.41741e-08,9.76115e-09,7.78075e-09,3.32870e-16,2.55769e-16,1.76138e-16,1.40402e-16,3.23516e-19,2.48582e-19,1.71188e-19,1.36456e-19,1.57059e+00,1.29562e+00,1.65495e+00,1.32369e+00,1.58440e+00,1.67628e+00,2.24496e+00,1.65161e+00,9.01956e+00,9.17792e+00,1.24430e+04,4.37209e+04,5.61640e+04,9.35182e+02,6.02251e+03,6.95769e+03,6.92671e+04,2.82235e+05,3.51502e+05,1.10351e+04,7.88233e+01,7.77588e+01,2.27248e+44,3.66914e+44,4.77872e+41,1.75724e+00,1.75724e+00,1.07290e+01,1.07290e+01,1.64899e+41,4.19748e+40,1.45175e+40,1.23526e+09,2.21384e+09,1.24672e+09,3.25026e+08,4.27842e+07,3.04100e+06,1.35303e+05,6.00151e+03,3.67671e+07,6.21909e+40,8.69490e+39,9.02616e+38,3.02528e+38,2.11427e+40,7.72230e+39,2.66105e+39,1.17870e+09,2.13951e+09,1.20572e+09,3.12520e+08,4.06055e+07,2.84058e+06,1.26029e+05,5.75526e+03,3.37937e+07,7.19714e+39,2.11556e+39,1.94997e+37,6.53567e+36
gal22,firebox,0.0,0,2.70000e+03,1.90000e+03,2.14548e+01,1.18833e+01,3.18466e+08,1.17660e+10,6.14349e+10,2.72153e+08,2.35897e+10,1.60736e-01,1.14054e-02,8.39264e-01,9.88595e-01,9.52220e+08,6.34967e+08,2.93993e+04,1.15946e+12,2.20364e+00,1.08366e+00,9.48353e-01,1.36219e+00,2.40549e-08,1.18292e-08,1.03522e-08,1.48696e-08,3.58695e-11,1.76392e-11,1.54367e-11,2.21729e-11,1.87289e-10,9.21012e-11,8.06011e-11,1.15773e-10,2.04444e-18,1.00537e-18,8.79840e-19,1.26378e-18,3.04857e-21,1.49917e-21,1.31198e-21,1.88449e-21,8.09705e-09,3.98181e-09,3.48463e-09,5.00523e-09,8.83872e-17,4.34654e-17,3.80381e-17,5.46370e-17,1.31799e-19,6.48136e-20,5.67207e-20,8.14721e-20,7.06677e-01,1.55433e+00,1.15472e+00,1.59796e+00,7.06694e-01,8.55951e-01,1.96274e+00,1.98052e+00,8.65024e+00,9.08121e+00,4.61874e+03,2.62715e+04,3.08903e+04,2.48674e+03,9.82597e+03,1.23127e+04,4.71391e+03,6.51908e+04,6.99047e+04,1.53863e+04,2.79046e+02,2.71878e+02,6.11343e+43,1.97366e+44,2.33367e+42,6.52120e-01,6.52120e-01,2.37601e+00,2.37601e+00,3.89248e+41,6.58228e+40,2.31395e+40,2.77169e+07,3.19328e+07,1.88017e+07,6.91580e+06,1.47025e+06,1.49599e+05,6.80351e+03,1.77777e+02,2.11581e+06,6.18149e+40,6.68203e+39,7.41974e+39,2.48686e+39,6.24209e+39,2.29321e+39,7.87694e+38,2.04279e+07,2.13090e+07,1.32434e+07,5.45570e+06,1.24821e+06,1.30183e+05,5.83184e+03,1.28317e+02,1.75642e+06,2.71568e+39,8.45398e+38,6.09534e+36,2.04297e+36
m12m_res7100_md,zoom_in,0.0,0,7.10000e+03,4.70000e+03,4.48746e+01,3.93600e+01,7.01034e+09,2.63733e+10,1.23514e+11,6.23335e+09,4.41275e+10,1.75954e-01,1.23774e-01,8.24046e-01,8.76226e-01,9.32196e+09,8.89063e+09,3.92874e+06,1.15714e+12,1.52670e+01,1.24762e+01,1.08593e+01,8.77997e+00,2.41005e-08,1.96949e-08,1.71426e-08,1.38601e-08,1.23605e-10,1.01010e-10,8.79198e-11,7.10848e-11,5.78878e-10,4.73059e-10,4.11754e-10,3.32911e-10,9.13820e-19,7.46774e-19,6.49997e-19,5.25535e-19,4.68674e-21,3.83000e-21,3.33366e-21,2.69533e-21,2.44924e-09,2.00152e-09,1.74214e-09,1.40855e-09,3.86638e-18,3.15961e-18,2.75014e-18,2.22354e-18,1.98296e-20,1.62048e-20,1.41047e-20,1.14039e-20,2.28244e+00,1.62295e+00,3.25675e+00,1.72387e+00,2.29358e+00,2.44988e+00,3.43029e+00,2.19883e+00,9.19203e+00,9.37587e+00,5.04343e+04,6.98726e+04,1.20307e+05,1.36018e+04,1.96531e+04,3.32549e+04,5.17153e+04,6.92559e+04,1.20971e+05,3.12290e+03,5.89808e+01,5.75528e+01,4.53341e+44,7.62225e+44,1.00797e+42,9.28203e-01,9.28203e-01,1.36994e+00,1.36994e+00,8.65225e+41,1.80248e+41,6.18837e+40,2.15796e+09,2.28147e+09,1.41327e+09,6.03560e+08,1.53331e+08,1.76589e+07,8.58968e+05,2.06888e+04,2.24733e+08,3.43567e+41,2.07372e+40,1.49164e+39,4.99950e+38,1.39163e+41,3.50877e+40,1.18612e+40,1.81538e+09,1.85451e+09,1.16604e+09,5.17432e+08,1.35161e+08,1.56313e+07,7.47530e+05,1.75267e+04,1.99356e+08,7.77764e+40,5.13116e+39,1.01940e+37,3.41670e+36
m12b_res7100_md,zoom_in,0.0,0,5.90000e+03,2.50000e+03,4.76227e+01,3.53186e+01,3.38629e+09,2.06143e+10,9.11766e+10,3.86240e+09,4.37707e+10,1.84401e-01,8.10865e-02,8.15599e-01,9.18914e-01,5.70269e+09,5.62634e+09,1.32255e+06,1.08752e+12,1.39178e+01,9.90695e+00,8.77808e+00,7.01411e+00,3.18168e-08,2.26478e-08,2.00671e-08,1.60346e-08,1.52646e-10,1.08657e-10,9.62755e-11,7.69288e-11,6.75151e-10,4.80586e-10,4.25824e-10,3.40254e-10,1.54343e-18,1.09864e-18,9.73456e-19,7.77838e-19,7.40487e-21,5.27093e-21,4.67032e-21,3.73181e-21,3.60340e-09,2.56497e-09,2.27270e-09,1.81600e-09,8.23757e-18,5.86366e-18,5.19551e-18,4.15146e-18,3.95211e-20,2.81319e-20,2.49263e-20,1.99173e-20,1.83456e+00,1.49185e+00,2.36057e+00,1.57076e+00,1.84193e+00,1.94345e+00,2.65279e+00,1.95520e+00,9.09407e+00,9.25695e+00,3.82760e+04,6.08904e+04,9.91664e+04,8.09788e+03,1.45943e+04,2.26922e+04,4.16405e+04,8.17056e+04,1.23346e+05,9.37792e+03,7.51298e+01,7.35299e+01,3.58571e+44,6.20108e+44,1.31352e+42,1.15847e+00,1.15847e+00,1.92368e+00,1.92368e+00,8.17820e+41,1.72159e+41,5.93797e+40,8.43187e+08,9.55532e+08,5.81224e+08,2.29607e+08,5.38996e+07,6.16786e+06,3.11419e+05,7.81748e+03,7.67387e+07,2.73628e+41,2.34643e+40,1.64023e+39,5.49752e+38,1.30930e+41,3.39628e+40,1.15859e+40,6.93542e+08,7.52901e+08,4.67024e+08,1.93108e+08,4.63440e+07,5.24398e+06,2.55705e+05,6.11381e+03,6.58780e+07,5.76439e+40,6.73297e+39,3.15707e+37,1.05815e+37
