name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal10,firebox,1.0,0,1.50000e+03,1.10000e+03,3.76060e+01,6.17217e+01,2.29729e+08,4.39369e+09,3.98026e+10,4.36285e+08,1.73773e+10,9.94130e-02,2.44917e-02,9.00587e-01,9.75508e-01,4.78297e+08,2.56084e+08,1.47670e+04,1.86541e+12,2.22452e+00,3.14742e+00,2.03091e+00,7.30880e+00,7.86763e-08,1.11317e-07,7.18287e-08,2.58496e-07,5.58887e-11,7.90757e-11,5.10245e-11,1.83626e-10,5.06298e-10,7.16350e-10,4.62233e-10,1.66348e-09,1.79066e-17,2.53357e-17,1.63481e-17,5.88334e-17,1.27202e-20,1.79976e-20,1.16131e-20,4.17931e-20,5.09877e-09,7.21414e-09,4.65501e-09,1.67524e-08,1.80332e-16,2.55148e-16,1.64637e-16,5.92493e-16,1.28101e-19,1.81248e-19,1.16952e-19,4.20885e-19,9.96107e-01,8.52644e-01,1.17837e+00,8.81463e-01,9.94551e-01,1.31629e+00,1.45339e+00,1.07312e+00,8.82593e+00,8.99203e+00,9.73552e+02,1.26734e+04,1.36470e+04,7.51448e+01,1.76459e+03,1.83974e+03,1.27170e+05,7.01822e+05,8.28992e+05,6.83164e+04,1.18145e+02,1.17638e+02,2.38094e+44,3.91386e+44,1.80990e+41,3.04881e+00,3.04881e+00,2.51875e+01,2.51875e+01,1.55809e+41,4.40442e+40,1.53808e+40,6.80262e+07,1.28378e+08,7.09117e+07,1.73345e+07,2.17969e+06,1.60101e+05,7.86508e+03,4.38967e+02,1.95369e+06,3.07748e+40,1.62512e+40,3.33743e+39,1.11860e+39,4.95370e+40,2.16645e+40,7.50775e+39,6.61678e+07,1.25578e+08,6.94495e+07,1.69636e+07,2.13064e+06,1.56827e+05,7.73387e+03,4.31802e+02,1.88346e+06,1.09269e+40,9.83847e+39,4.29683e+38,1.44016e+38
gal11,firebox,1.0,0,2.50000e+03,1.50000e+03,7.87180e+01,3.29920e+01,8.59461e+08,4.83183e+09,1.09345e+11,6.47796e+08,3.42729e+10,4.23187e-02,1.85505e-02,9.57681e-01,9.81450e-01,8.10071e+08,5.72859e+08,3.21732e+05,1.85030e+12,1.87179e+01,8.70863e+00,7.84259e+00,8.14590e+00,2.38324e-07,1.10882e-07,9.98550e-08,1.03717e-07,1.71181e-10,7.96433e-11,7.17231e-11,7.44969e-11,3.87388e-09,1.80235e-09,1.62311e-09,1.68588e-09,4.93237e-17,2.29482e-17,2.06661e-17,2.14653e-17,3.54279e-20,1.64831e-20,1.48439e-20,1.54180e-20,2.88948e-08,1.34435e-08,1.21066e-08,1.25748e-08,3.67900e-16,1.71168e-16,1.54146e-16,1.60107e-16,2.64252e-19,1.22945e-19,1.10719e-19,1.15001e-19,1.87158e+00,9.68057e-01,2.11583e+00,1.03561e+00,1.84659e+00,2.19421e+00,2.29961e+00,1.14174e+00,9.10257e+00,9.18998e+00,7.70675e+02,1.32531e+04,1.40237e+04,8.28801e+01,2.19642e+03,2.27930e+03,3.63350e+04,2.44855e+05,2.81190e+05,2.97169e+04,1.01794e+02,9.90186e+01,4.59792e+44,9.81897e+44,7.35086e+40,2.85258e+00,2.85258e+00,1.62779e+01,1.62779e+01,1.43799e+41,4.41739e+40,1.53392e+40,4.91555e+08,7.08553e+08,4.08966e+08,1.26225e+08,2.20596e+07,2.01139e+06,8.67488e+04,2.05483e+03,2.71366e+07,4.30051e+40,2.10445e+40,2.21334e+39,7.41842e+38,3.51079e+40,1.59287e+40,5.48763e+39,4.48153e+08,6.58691e+08,3.78820e+08,1.15043e+08,1.98092e+07,1.80027e+06,7.76791e+04,1.84788e+03,2.41168e+07,1.10378e+40,7.52686e+39,4.04852e+37,1.35694e+37
gal12,firebox,1.0,0,3.30000e+03,1.90000e+03,4.78018e+01,3.16180e+01,2.36559e+09,1.56398e+10,8.02256e+10,1.08171e+09,3.36727e+10,1.63143e-01,3.11245e-02,8.36857e-01,9.68875e-01,4.18053e+09,2.63365e+09,3.27061e+05,1.76897e+12,1.54695e+01,1.04035e+01,8.90962e+00,1.52341e+01,1.13042e-07,7.60221e-08,6.51060e-08,1.11322e-07,1.92826e-10,1.29677e-10,1.11057e-10,1.89891e-10,9.89116e-10,6.65192e-10,5.69677e-10,9.74063e-10,7.22786e-18,4.86082e-18,4.16285e-18,7.11786e-18,1.23292e-20,8.29152e-21,7.10093e-21,1.21415e-20,1.43010e-08,9.61757e-09,8.23658e-09,1.40833e-08,1.04503e-16,7.02794e-17,6.01879e-17,1.02912e-16,1.78259e-19,1.19882e-19,1.02668e-19,1.75547e-19,1.33713e+00,1.14406e+00,1.76446e+00,1.21089e+00,1.34123e+00,1.49385e+00,2.36081e+00,1.43329e+00,8.95862e+00,9.21048e+00,1.49845e+04,4.62161e+04,6.12005e+04,2.63857e+03,9.87975e+03,1.25183e+04,3.33717e+04,1.53369e+05,1.86740e+05,5.08927e+04,8.55153e+01,8.44790e+01,5.03696e+44,8.41532e+44,1.76409e+42,1.92812e+00,1.92812e+00,9.67202e+00,9.67202e+00,5.77676e+41,1.45992e+41,5.07108e+40,7.25109e+08,1.08892e+09,6.08073e+08,1.74839e+08,2.76585e+07,2.29413e+06,9.51895e+04,2.22525e+03,3.24684e+07,1.53747e+41,3.58868e+40,4.98514e+39,1.67086e+39,5.69733e+40,2.44925e+40,8.41878e+39,5.91252e+08,9.00345e+08,5.03806e+08,1.44295e+08,2.26613e+07,1.86277e+06,7.62405e+04,1.72527e+03,2.61457e+07,1.96416e+40,1.06716e+40,5.54613e+37,1.85889e+37
gal13,firebox,1.0,0,3.30000e+03,1.50000e+03,3.45601e+01,2.71444e+01,3.44318e+09,1.68746e+10,6.93486e+10,9.28663e+08,2.77175e+10,1.95709e-01,3.24184e-02,8.04291e-01,9.67582e-01,5.50966e+09,3.77227e+09,3.92767e+05,1.57006e+12,2.01506e+01,1.65375e+01,1.55321e+01,1.27216e+01,1.47248e-07,1.20846e-07,1.13499e-07,9.29617e-08,2.90570e-10,2.38470e-10,2.23971e-10,1.83444e-10,1.19414e-09,9.80025e-10,9.20439e-10,7.53889e-10,8.72602e-18,7.16142e-18,6.72601e-18,5.50896e-18,1.72193e-20,1.41319e-20,1.32726e-20,1.08710e-20,2.16985e-08,1.78079e-08,1.67252e-08,1.36988e-08,1.58560e-16,1.30129e-16,1.22218e-16,1.00103e-16,3.12891e-19,2.56788e-19,2.41176e-19,1.97536e-19,1.18531e+00,9.84037e-01,1.56285e+00,1.08653e+00,1.20746e+00,1.57404e+00,2.35739e+00,1.30615e+00,8.90062e+00,9.20827e+00,2.12117e+04,5.09761e+04,7.21878e+04,2.20340e+03,8.29362e+03,1.04970e+04,2.45963e+04,1.19460e+05,1.44056e+05,5.41134e+04,1.49292e+02,1.48557e+02,5.96236e+44,8.40141e+44,7.77539e+41,2.03852e+00,2.03852e+00,6.41408e+00,6.41408e+00,4.57151e+41,1.09062e+41,3.78473e+40,4.72713e+08,6.02193e+08,3.47837e+08,1.16673e+08,2.24594e+07,2.15623e+06,9.57217e+04,2.24333e+03,2.97996e+07,1.21018e+41,2.29181e+40,4.32816e+39,1.45066e+39,3.77929e+40,1.55298e+40,5.33034e+39,2.30412e+08,3.19576e+08,1.82657e+08,5.74150e+07,1.01289e+07,8.89567e+05,3.74222e+04,8.59207e+02,1.24970e+07,1.41415e+40,6.67631e+39,8.51863e+37,2.85518e+37
gal14,firebox,1.0,0,3.10000e+03,2.10000e+03,4.55350e+01,7.80333e+01,3.63983e+09,8.47402e+09,8.40567e+10,2.35588e+09,3.63346e+10,9.15806e-02,6.08904e-02,9.08419e-01,9.39110e-01,4.04236e+09,2.73158e+09,7.45749e+05,1.52455e+12,2.10421e+01,1.12491e+01,8.40063e+00,1.06423e+01,1.74243e-07,9.31501e-08,6.95631e-08,8.81256e-08,2.50332e-10,1.33827e-10,9.99401e-11,1.26609e-10,2.48313e-09,1.32748e-09,9.91339e-10,1.25587e-09,2.05620e-17,1.09924e-17,8.20898e-18,1.03995e-17,2.95411e-20,1.57926e-20,1.17937e-20,1.49408e-20,8.93173e-09,4.77489e-09,3.56581e-09,4.51733e-09,7.39609e-17,3.95394e-17,2.95274e-17,3.74066e-17,1.06258e-19,5.68055e-20,4.24215e-20,5.37415e-20,2.14572e+00,1.05413e+00,2.36818e+00,1.10535e+00,2.24140e+00,2.45997e+00,2.75457e+00,1.34816e+00,9.16404e+00,9.27712e+00,1.54950e+04,4.94458e+04,6.49408e+04,1.06783e+03,6.57647e+03,7.64431e+03,2.03268e+05,4.31850e+05,6.35118e+05,3.10133e+04,4.01028e+01,3.99094e+01,4.83483e+44,8.02052e+44,2.23197e+41,1.62176e+00,1.62176e+00,4.63505e+00,4.63505e+00,1.52027e+41,4.34607e+40,1.49184e+40,9.46445e+08,1.22992e+09,7.16218e+08,2.41574e+08,4.64740e+07,4.34432e+06,1.86436e+05,4.20417e+03,5.99610e+07,7.28255e+40,1.09265e+40,1.40654e+39,4.71427e+38,5.53494e+40,2.01657e+40,6.88831e+39,8.61965e+08,1.11035e+09,6.50309e+08,2.22374e+08,4.33477e+07,4.08671e+06,1.75345e+05,3.88467e+03,5.59520e+07,2.53724e+40,5.92007e+39,1.97389e+37,6.61585e+36
gal15,firebox,1.0,0,3.30000e+03,2.50000e+03,1.66956e+01,1.20705e+01,6.13834e+08,5.50325e+09,6.99080e+10,4.12954e+08,1.93387e+10,7.29765e-02,2.09073e-02,9.27023e-01,9.79093e-01,1.01728e+09,6.42220e+08,3.35463e+04,1.37833e+12,2.26105e-01,1.09378e+00,3.08374e+00,2.01980e+00,1.65224e-09,7.99267e-09,2.25341e-08,1.47595e-08,3.23433e-12,1.56460e-11,4.41114e-11,2.88923e-11,4.10858e-11,1.98751e-10,5.60349e-10,3.67020e-10,3.00230e-19,1.45235e-18,4.09469e-18,2.68196e-18,5.87712e-22,2.84304e-21,8.01552e-21,5.25004e-21,5.47532e-10,2.64867e-09,7.46752e-09,4.89111e-09,4.00103e-18,1.93549e-17,5.45681e-17,3.57413e-17,7.83217e-21,3.78879e-20,1.06819e-19,6.99650e-20,1.34759e+00,8.73393e-01,1.87810e+00,9.55428e-01,1.41102e+00,2.03213e+00,2.50973e+00,1.19290e+00,8.92579e+00,9.19767e+00,2.70763e+03,1.70201e+04,1.97278e+04,3.23952e+02,2.98629e+03,3.31024e+03,4.86359e+03,4.43712e+04,4.92348e+04,6.85259e+04,2.72482e+02,2.62096e+02,1.59216e+44,4.40240e+44,3.60035e+41,4.78260e-01,4.78260e-01,2.42151e+00,2.42151e+00,7.43678e+40,1.93275e+40,6.65407e+39,4.35354e+07,5.22736e+07,2.95785e+07,1.00681e+07,1.96915e+06,1.77837e+05,7.58281e+03,1.85915e+02,2.74284e+06,3.23442e+40,7.18954e+39,8.89425e+38,2.98107e+38,1.19770e+40,4.70477e+39,1.60923e+39,2.02713e+07,2.32736e+07,1.35641e+07,4.92461e+06,1.01502e+06,9.50952e+04,4.10030e+03,9.33263e+01,1.40104e+06,5.10280e+39,2.35596e+39,4.89531e+36,1.64075e+36
gal16,firebox,1.0,0,7.50000e+03,3.70000e+03,2.15918e+01,2.89303e+01,3.15577e+09,4.56836e+10,4.71861e+10,5.11241e+09,1.75224e+10,4.91911e-01,2.25865e-01,5.08089e-01,7.74135e-01,1.08208e+10,6.36586e+09,5.61801e+04,1.33630e+12,3.78355e+01,2.79123e+01,2.25626e+01,1.66013e+01,5.35264e-08,3.94878e-08,3.19196e-08,2.34860e-08,8.01837e-10,5.91537e-10,4.78163e-10,3.51826e-10,8.28209e-10,6.10992e-10,4.93889e-10,3.63397e-10,1.17168e-18,8.64377e-19,6.98710e-19,5.14102e-19,1.75520e-20,1.29486e-20,1.04668e-20,7.70136e-21,7.40073e-09,5.45971e-09,4.41331e-09,3.24725e-09,1.04699e-17,7.72392e-18,6.24355e-18,4.59392e-18,1.56841e-19,1.15706e-19,9.35298e-20,6.88180e-20,7.91649e-01,6.45483e-01,1.06938e+00,6.96842e-01,7.98386e-01,8.38300e-01,1.17620e+00,8.26338e-01,8.72937e+00,8.89698e+00,7.54030e+04,4.91101e+04,1.24513e+05,2.90849e+04,1.64179e+04,4.55028e+04,2.79393e+04,2.95456e+04,5.74849e+04,9.63667e+03,2.38040e+02,2.35583e+02,9.21129e+44,1.36549e+45,8.86266e+42,4.80615e+00,4.80615e+00,6.05776e+00,6.05776e+00,2.86174e+42,6.14664e+41,2.15427e+41,2.68507e+08,4.31956e+08,2.34934e+08,6.14093e+07,8.37019e+06,6.07998e+05,2.51505e+04,7.93422e+02,8.89370e+06,4.14337e+41,8.68945e+40,5.75852e+40,1.93007e+40,2.54432e+41,6.56466e+40,2.28308e+40,2.25531e+08,3.65754e+08,2.00115e+08,5.24542e+07,6.97872e+06,4.75055e+05,1.80987e+04,4.69186e+02,7.12501e+06,5.55022e+40,1.20444e+40,2.33712e+39,7.83327e+38
gal17,firebox,1.0,0,1.90000e+03,9.00000e+02,7.84083e+01,1.04751e+02,1.76705e+09,1.49971e+10,4.73836e+10,1.18799e+09,1.95848e+10,2.40412e-01,5.71896e-02,7.59588e-01,9.42810e-01,3.94729e+09,2.56877e+09,2.09414e+05,1.29094e+12,3.57993e+01,1.80293e+01,1.37137e+01,1.11168e+01,7.89147e-07,3.97432e-07,3.02299e-07,2.45053e-07,7.55522e-10,3.80497e-10,2.89418e-10,2.34612e-10,2.38709e-09,1.20219e-09,9.14423e-10,7.41262e-10,5.26201e-17,2.65006e-17,2.01572e-17,1.63401e-17,5.03780e-20,2.53715e-20,1.92983e-20,1.56438e-20,3.01344e-08,1.51763e-08,1.15436e-08,9.35761e-09,6.64270e-16,3.34541e-16,2.54462e-16,2.06276e-16,6.35966e-19,3.20286e-19,2.43619e-19,1.97486e-19,8.44140e-01,1.00934e+00,1.05491e+00,1.03388e+00,8.78939e-01,1.02712e+00,1.71941e+00,1.19523e+00,8.75040e+00,9.06506e+00,3.89903e+04,8.14686e+04,1.20459e+05,3.44339e+03,1.21392e+04,1.55826e+04,3.66287e+05,8.86994e+05,1.25328e+06,3.73158e+04,5.81390e+01,5.81959e+01,5.23265e+44,7.21270e+44,2.67299e+42,4.31927e+00,4.31927e+00,2.08996e+01,2.08996e+01,7.54316e+41,1.72394e+41,6.03039e+40,2.53313e+08,3.66331e+08,2.10973e+08,6.53163e+07,1.22018e+07,1.27033e+06,6.09281e+04,1.80704e+03,1.56459e+07,1.22172e+41,3.31072e+40,1.40919e+40,4.72314e+39,7.31236e+40,2.68843e+40,9.29655e+39,2.25416e+08,3.25784e+08,1.89534e+08,5.95966e+07,1.13153e+07,1.18806e+06,5.67173e+04,1.66308e+03,1.44596e+07,1.76705e+40,8.54985e+39,3.36209e+38,1.12687e+38
gal18,firebox,1.0,0,4.30000e+03,2.10000e+03,3.54297e+01,6.60656e+01,5.69477e+09,2.07344e+10,8.85139e+10,3.83762e+09,4.60730e+10,1.89792e-01,7.68899e-02,8.10208e-01,9.23110e-01,9.16171e+09,5.89852e+09,6.38723e+05,1.27629e+12,2.79808e+01,1.75883e+01,1.57246e+01,1.90654e+01,1.20424e-07,7.56966e-08,6.76759e-08,8.20538e-08,3.16117e-10,1.98706e-10,1.77652e-10,2.15394e-10,1.34948e-09,8.48264e-10,7.58382e-10,9.19503e-10,5.80792e-18,3.65077e-18,3.26394e-18,3.95737e-18,1.52460e-20,9.58339e-21,8.56795e-21,1.03882e-20,7.29118e-09,4.58312e-09,4.09749e-09,4.96802e-09,3.13799e-17,1.97249e-17,1.76348e-17,2.13814e-17,8.23732e-20,5.17785e-20,4.62921e-20,5.61270e-20,1.72090e+00,1.23105e+00,1.92447e+00,1.26393e+00,1.76850e+00,1.85775e+00,2.31558e+00,1.45942e+00,9.07275e+00,9.20424e+00,7.96414e+04,1.06368e+05,1.86010e+05,7.01426e+03,1.59668e+04,2.29810e+04,1.45700e+05,2.52018e+05,3.97718e+05,1.74105e+04,4.71188e+01,4.70732e+01,7.48050e+44,1.09994e+45,1.20644e+42,2.04853e+00,2.04853e+00,5.63196e+00,5.63196e+00,5.42887e+41,1.42585e+41,4.92442e+40,2.53696e+09,4.10079e+09,2.28527e+09,6.19978e+08,8.75540e+07,6.38246e+06,2.43463e+05,5.55887e+03,9.15249e+07,1.98874e+41,3.09763e+40,4.61320e+39,1.54620e+39,1.16721e+41,4.06134e+40,1.39315e+40,2.41107e+09,3.93797e+09,2.19591e+09,5.92746e+08,8.27621e+07,5.93214e+06,2.22051e+05,4.97304e+03,8.47993e+07,4.70177e+40,1.17170e+40,8.84961e+37,2.96611e+37
gal19,firebox,1.0,0,2.10000e+03,1.30000e+03,4.23443e+01,6.68863e+01,1.92366e+09,7.09806e+09,6.28436e+10,9.26671e+08,2.99468e+10,1.01485e-01,3.00152e-02,8.98515e-01,9.69985e-01,2.54845e+09,1.82462e+09,2.46422e+05,1.23694e+12,9.59732e+00,8.15961e+00,7.16946e+00,6.67693e+00,1.73182e-07,1.47238e-07,1.29371e-07,1.20484e-07,1.52718e-10,1.29840e-10,1.14084e-10,1.06247e-10,1.35210e-09,1.14956e-09,1.01006e-09,9.40670e-10,2.43984e-17,2.07435e-17,1.82263e-17,1.69742e-17,2.15154e-20,1.82923e-20,1.60726e-20,1.49684e-20,1.03568e-08,8.80530e-09,7.73679e-09,7.20529e-09,1.86886e-16,1.58890e-16,1.39609e-16,1.30018e-16,1.64802e-19,1.40114e-19,1.23112e-19,1.14654e-19,1.48167e+00,9.63747e-01,1.71422e+00,1.05237e+00,1.58369e+00,1.87878e+00,2.27234e+00,1.33414e+00,8.98905e+00,9.17927e+00,7.31987e+03,3.63630e+04,4.36828e+04,5.15297e+02,4.86121e+03,5.37651e+03,1.49343e+05,6.02723e+05,7.52066e+05,2.05313e+04,5.54479e+01,5.52600e+01,3.58117e+44,5.94547e+44,3.02561e+41,1.82283e+00,1.82283e+00,6.32098e+00,6.32098e+00,1.37121e+41,3.46842e+40,1.20241e+40,6.62351e+08,1.05219e+09,5.87788e+08,1.63351e+08,2.44445e+07,1.91719e+06,8.02853e+04,2.27872e+03,2.66520e+07,4.56313e+40,8.52106e+39,1.93131e+39,6.47314e+38,2.75856e+40,1.04038e+40,3.57433e+39,5.62996e+08,9.33593e+08,5.19652e+08,1.40060e+08,1.99449e+07,1.48591e+06,6.08290e+04,1.81920e+03,2.04621e+07,1.02444e+40,3.89146e+39,3.78552e+37,1.26879e+37
gal20,firebox,1.0,0,4.70000e+03,2.70000e+03,3.83383e+01,6.55364e+01,4.17854e+09,2.57758e+10,5.56485e+10,4.54808e+09,2.45487e+10,3.16562e-01,1.56309e-01,6.83438e-01,8.43691e-01,8.34077e+09,5.68304e+09,2.11261e+05,1.18054e+12,2.72177e+01,2.29098e+01,2.46546e+01,1.46468e+01,9.80498e-08,8.25306e-08,8.88162e-08,5.27638e-08,4.89101e-10,4.11687e-10,4.43041e-10,2.63201e-10,1.05594e-09,8.88809e-10,9.56501e-10,5.68237e-10,3.80395e-18,3.20186e-18,3.44572e-18,2.04703e-18,1.89752e-20,1.59719e-20,1.71883e-20,1.02112e-20,5.98444e-09,5.03724e-09,5.42087e-09,3.22042e-09,2.15585e-17,1.81462e-17,1.95283e-17,1.16013e-17,1.07540e-19,9.05188e-20,9.74128e-20,5.78708e-20,1.24362e+00,8.63939e-01,1.48995e+00,8.92582e-01,1.26369e+00,1.38699e+00,1.67698e+00,1.03023e+00,8.93111e+00,9.06180e+00,5.46782e+04,6.37793e+04,1.18458e+05,7.83083e+03,1.23744e+04,2.02053e+04,1.43375e+05,1.59693e+05,3.03068e+05,2.29329e+04,7.07070e+01,7.01695e+01,8.38443e+44,1.22595e+45,2.78670e+42,3.28895e+00,3.28895e+00,8.47506e+00,8.47506e+00,1.02914e+42,2.57158e+41,8.95276e+40,5.14403e+08,7.74393e+08,4.26513e+08,1.19248e+08,1.83452e+07,1.51523e+06,6.47011e+04,1.72937e+03,2.17210e+07,2.43648e+41,5.70875e+40,1.14453e+40,3.83611e+39,2.03569e+41,6.63755e+40,2.29557e+40,3.92750e+08,5.86448e+08,3.26629e+08,9.34617e+07,1.47305e+07,1.23458e+06,5.28090e+04,1.36341e+03,1.73100e+07,5.74341e+40,1.79640e+40,7.20543e+38,2.41503e+38
gal21,firebox,1.0,0,4.70000e+03,2.90000e+03,3.42563e+01,5.38751e+01,2.39907e+09,2.76836e+10,5.42278e+10,3.73882e+09,2.16287e+10,3.37970e-01,1.47386e-01,6.62030e-01,8.52614e-01,6.32422e+09,3.86522e+09,7.45343e+04,1.07437e+12,1.56194e+01,1.42731e+01,1.19116e+01,1.53171e+01,5.62677e-08,5.14176e-08,4.29106e-08,5.51785e-08,2.88033e-10,2.63206e-10,2.19658e-10,2.82458e-10,5.64211e-10,5.15578e-10,4.30276e-10,5.53289e-10,2.03253e-18,1.85733e-18,1.55003e-18,1.99318e-18,1.04045e-20,9.50763e-21,7.93459e-21,1.02030e-20,4.17764e-09,3.81754e-09,3.18593e-09,4.09677e-09,1.50496e-17,1.37524e-17,1.14771e-17,1.47583e-17,7.70386e-20,7.03982e-20,5.87508e-20,7.55473e-20,9.80548e-01,6.24254e-01,1.21922e+00,6.81493e-01,9.80353e-01,1.06115e+00,1.38522e+00,8.16771e-01,8.82240e+00,8.97274e+00,5.95941e+04,6.17223e+04,1.21316e+05,1.05556e+04,1.34383e+04,2.39939e+04,9.68915e+04,1.23223e+05,2.20115e+05,1.06376e+04,9.65349e+01,9.58595e+01,6.08621e+44,1.01695e+45,2.75444e+42,2.59221e+00,2.59221e+00,9.85421e+00,9.85421e+00,1.43875e+42,3.21592e+41,1.12455e+41,1.54329e+08,2.26900e+08,1.23331e+08,3.41589e+07,5.39270e+06,4.85527e+05,2.23359e+04,6.43623e+02,6.86814e+06,2.55981e+41,5.83598e+40,2.12665e+40,7.12787e+39,2.07663e+41,6.28277e+40,2.17958e+40,1.23455e+08,1.78036e+08,9.80653e+07,2.80699e+07,4.61426e+06,4.29112e+05,1.98065e+04,5.29837e+02,5.88833e+06,5.12518e+40,1.26074e+40,9.83085e+38,3.29499e+38
gal22,firebox,1.0,0,2.30000e+03,2.10000e+03,2.94996e+01,4.24928e+01,2.96838e+09,9.95337e+09,6.37481e+10,7.06188e+08,2.14179e+10,1.35050e-01,3.19195e-02,8.64950e-01,9.68081e-01,3.67387e+09,2.40545e+09,3.69629e+05,1.00302e+12,9.66308e+00,9.22315e+00,1.04831e+01,9.22438e+00,1.45362e-07,1.38744e-07,1.57697e-07,1.38762e-07,1.51582e-10,1.44681e-10,1.64446e-10,1.44701e-10,9.70834e-10,9.26636e-10,1.05322e-09,9.26759e-10,1.46043e-17,1.39394e-17,1.58436e-17,1.39412e-17,1.52292e-20,1.45359e-20,1.65216e-20,1.45378e-20,1.36834e-08,1.30605e-08,1.48446e-08,1.30622e-08,2.05840e-16,1.96469e-16,2.23308e-16,1.96495e-16,2.14648e-19,2.04876e-19,2.32864e-19,2.04904e-19,2.12735e+00,1.17516e+00,2.35787e+00,1.24606e+00,2.18532e+00,2.43843e+00,2.86937e+00,1.51756e+00,9.16469e+00,9.29973e+00,1.43897e+04,4.91992e+04,6.35888e+04,1.03065e+03,6.61536e+03,7.64601e+03,6.02752e+04,2.82518e+05,3.42793e+05,3.25429e+05,7.11326e+01,7.03494e+01,4.43634e+44,7.27696e+44,1.66530e+42,1.46806e+00,1.46806e+00,7.83074e+00,7.83074e+00,1.92354e+41,6.00844e+40,2.05921e+40,3.44949e+08,3.82095e+08,2.27813e+08,8.70975e+07,1.88703e+07,1.86925e+06,8.35510e+04,1.92832e+03,2.63129e+07,8.79042e+40,2.61487e+40,1.52221e+39,5.10197e+38,3.00158e+40,1.38566e+40,4.70879e+39,1.06707e+08,1.11908e+08,6.86151e+07,2.79717e+07,6.27496e+06,6.06668e+05,2.60857e+04,5.78250e+02,8.58681e+06,1.22284e+40,8.36655e+39,2.31508e+37,7.75942e+36
